provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,155,14,156.24,44.22,10.00,0.87,7.84,0x795292c538bd2c0659641060e3d60f4ad0ec3dd46570c8493b7dd2da4d7a1558,1187739,1187450
https://devnet.zama.ai,156,15,156.44,44.22,30.00,1.34,8.05,0xa2f30945bf2918ed6a1f1c935f8372459821e436f536953dce7b920e45467250,1187769,1187480
https://devnet.zama.ai,157,14,156.19,44.22,41.67,0.87,3.79,0xdf7803b1ae62eb8b86866511c796760753a83492801bc7c6f5afc32f6b1b5fc9,1187775,1187486
https://devnet.zama.ai,158,13,156.30,44.22,30.00,0.86,8.81,0x8e2287cc2597f6d1c60786ef6f03f1da61b3ca35da787f6e7a07ce954acd3d81,1187760,1187471
https://devnet.zama.ai,159,17,156.15,44.22,47.06,1.68,7.86,0x46a6308aed6f9d1713ac3f3570160cff8545686a3de4c3d503875b0c2e1e4190,1187727,1187438
https://devnet.zama.ai,160,12,156.00,44.22,20.00,0.86,4.20,0x42544a6abab40ae98b1395bd0a1944538878f353e7ebc2767e3fd381e3d4a3b4,1187826,1187537
https://devnet.zama.ai,161,20,156.20,44.22,47.06,1.54,7.84,0x6200474af0d9ade8a93268ec3987e8488523c8963df55a64b84a0f32cc2e017f,1187784,1187495
https://devnet.zama.ai,162,14,156.05,44.22,12.50,0.86,4.20,0x9bd25d2f774c0e0471a56540c396b4a25edcf79015a989620561b5c98992a734,1187778,1187489
https://devnet.zama.ai,163,20,156.26,44.22,33.33,1.49,8.09,0x297864f969217d68f54cbc7824f4ae301116bec82813ebcbe6ac2501214ab98f,1187781,1187492
https://devnet.zama.ai,164,14,156.24,44.22,30.00,0.86,8.40,0x98a2206297e95bdac46f5bd174d7778f43bf394a36e93f092ce7199a8cf06562,1187751,1187462
https://devnet.zama.ai,165,15,156.26,44.22,18.18,1.51,8.38,0xae6065335c41aaec91d06d2923abf94ed5d0efc311fca0584c6ad9859116071f,1187817,1187528
https://devnet.zama.ai,166,14,156.07,44.22,12.50,0.87,8.29,0xd36391dace5e26cbc12328202d351dd680a2c1f60ed117c293ead4b7d295d6b9,1187784,1187495
https://devnet.zama.ai,167,14,155.97,44.22,10.00,0.87,4.09,0x006a80730303f07d1396bdb24942ad0fa1300da060fa04a9593873c2b84fe305,1187724,1187435
https://devnet.zama.ai,168,12,156.25,44.22,25.00,0.86,8.50,0xc90a8526e09551cda151519a2b7ac8a9c00c14ebd683286c690f28465bf717e3,1187832,1187543
https://devnet.zama.ai,169,16,156.23,44.22,33.33,1.36,8.09,0x4c01664a6a5ed9cd989706f9928353e99f0c7e00764c1c36cd33829d6309f443,1187757,1187468
https://devnet.zama.ai,170,13,156.36,44.22,20.00,0.86,3.99,0x0e387759cbe963e8d7cc8e943828b699fd496e1111895aa6cbb93406f0e47a38,1187736,1187447
https://devnet.zama.ai,171,12,156.23,44.22,11.11,0.86,7.99,0x80064664439de483babd50d6276acdc52fc3112db38877f688523b475a428605,1187778,1187489
https://devnet.zama.ai,172,14,156.26,44.22,42.86,0.90,4.03,0xe5a09c328e8f8f6288a6b15bc8204ec5379461787811b9cd9957fb0f90deb5a5,1187664,1187375
https://devnet.zama.ai,173,18,156.23,44.22,50.00,1.54,8.78,0x13ad5ef3e4949f7d912e11a560421dfa80be07d308cc2fe56205c9fd09c120f0,1187733,1187444
https://devnet.zama.ai,174,13,156.00,44.22,30.77,0.87,8.03,0xb614f3f4ec7ee50dd4423c3d9d4360516af2d510648c497b3c1b76d04cbf56ae,1187766,1187477
https://devnet.zama.ai,175,16,156.18,44.22,11.11,0.86,3.85,0x9a32083491059da1452298f94387debf50174b19edb25e91a611064e536a9759,1187829,1187540
https://devnet.zama.ai,176,13,156.18,44.22,18.18,0.86,8.77,0x697c5060df4922263fa018848a0cbd2b9b8d3bf381a443875b71d6a63b6f2dc6,1187775,1187486
https://devnet.zama.ai,177,18,156.28,44.22,40.00,1.53,8.81,0x7072f932daa3a62bb43ecf611bcc82213bedcde9203f7c0f6ec7852289bdc3f3,1187670,1187381
https://devnet.zama.ai,178,16,156.19,44.22,23.08,0.86,7.17,0x58e330dc750e2bef3b7e9d9f98e7612ab2ce980f4ef4d04090b89584890ffcb8,1187775,1187486
https://devnet.zama.ai,179,13,156.13,44.22,11.11,0.87,3.87,0xe19d39840bb04ef13f07b5f098cb40f8265b97dad47e0d0c12bb9c66bc130ea8,1187802,1187513
https://devnet.zama.ai,180,14,156.05,44.22,11.11,0.86,8.09,0x2c2bd7ae833ec67b6a45f50249a47210752630ae1064c3c52e6d9d0b2b13c8c1,1187691,1187402
https://devnet.zama.ai,181,16,156.30,44.22,33.33,1.55,3.79,0x4fc04acfcf9b863d29935dfbe33430b51a1d978d99093cff01771d4525f90a05,1187787,1187498
https://devnet.zama.ai,182,14,156.24,44.22,25.00,0.87,8.19,0x90be14597c4751f1723903e95416fb755cdb1db1bef7b45811974353dc54936c,1187730,1187441
https://devnet.zama.ai,183,13,156.04,44.22,20.00,0.86,4.20,0xdf0a56adf0d6012b9c94785cf4e9fbf8ba8d8c0b764f9ae2db1ebead618d0c72,1187769,1187480
https://devnet.zama.ai,184,12,156.27,44.22,11.11,0.86,8.29,0xc4b49f7718c6f30aa2a4fac767b19450e12634bd7029517d04b14dcdad75694a,1187634,1187345
https://devnet.zama.ai,185,16,156.31,44.22,36.36,1.58,9.11,0xefd1b6ae099289202a11291ab1b857a0097f80ccc63722bee70836691a6310bc,1187757,1187468
https://devnet.zama.ai,186,13,155.97,44.22,11.11,0.87,8.32,0x4af357f14eda4f1120ea9878961cfa6f981f9556ab755a01f58c3a0f44accc3d,1187685,1187396
https://devnet.zama.ai,187,13,156.18,44.22,22.22,0.87,8.29,0x73c17632b7076ea9ceab3d1f65da9d6dbaec6286fdfec8997670af6db3022596,1187772,1187483
https://devnet.zama.ai,188,13,156.12,44.22,18.18,0.86,8.28,0x9ae08e27ea625fc03c5435f2e3c1b17d7956787efeb7fb3430813c4f60d9ca70,1187772,1187483
https://devnet.zama.ai,189,15,156.13,44.22,30.77,1.44,8.27,0x546887bca6b993d6963e5142b69b03b65bfedde3a4ab8ee5f6a3b384d7af3733,1187772,1187483
https://devnet.zama.ai,190,14,156.33,44.22,20.00,0.87,8.27,0x5238fd1f2521cc148c8d76c399ece07d5bfe7d9a270c16b0a87ab68b225a46c6,1187784,1187495
https://devnet.zama.ai,191,14,156.21,44.22,27.27,0.86,8.16,0x46150d96500704343367bdb2a930ee98be2661294228063d855cc218098af848,1187733,1187444
https://devnet.zama.ai,192,25,156.21,44.22,57.14,1.40,3.77,0x41c612900658e11e6af1d8a0d1793f1dc3b3bb77fbfec7b363477766432b1cd8,1187730,1187441
https://devnet.zama.ai,193,13,156.19,44.22,9.09,0.85,3.99,0xf76a4ea652b275b45e1f06bb8dac722dc3f8d281a5375ff67bec3c35c0b32368,1187760,1187471
https://devnet.zama.ai,194,19,156.30,44.22,33.33,1.64,3.81,0xed0715ecfa15ebc50ab92e732cda86775893bef1b3a9963e2dbb21c9c804ec5a,1187760,1187471
https://devnet.zama.ai,195,13,156.07,44.22,18.18,0.87,8.04,0x0fae8f476a7f5944e457aa78ddd504c1a4c55efa29df22c052607986579f0e98,1187724,1187435
https://devnet.zama.ai,196,13,156.15,44.22,22.22,0.86,8.08,0xe6d0a3b6059bfcd2a871ae6bdf2d372347ec5a3bdd7555d4717d57d6867af32f,1187727,1187438
https://devnet.zama.ai,197,14,156.08,44.22,36.36,1.60,4.09,0x4216eac5568a2ef04c20ffa1c9d25d164b9045e6affe62962766dd7f59e9ca03,1187721,1187432
https://devnet.zama.ai,198,17,156.13,44.22,50.00,1.43,8.07,0x9ac38997dadcc3066c08ea6ae5c0a106d5ecb6d9b2a40acd839200101eebe2cf,1187727,1187438
https://devnet.zama.ai,199,16,156.26,44.22,46.15,1.64,8.28,0x4b5071581e29d2d63fa5e21134cf6e57aebcc8b00616952db739a94b93a2684e,1187709,1187420
https://devnet.zama.ai,200,15,156.09,44.22,33.33,0.85,8.19,0xe8dd2cad7c84a39cbc53d7c58ebc0b537ea5024cb02f3249c1bfc89cc4f46918,1187691,1187402
https://devnet.zama.ai,201,19,156.22,44.22,33.33,1.37,4.30,0x6b43c088169211ecb5dc0eabc189f0a4b686b2f7691360b6944872e757b95398,1187730,1187441
https://devnet.zama.ai,202,18,156.30,44.22,41.67,1.36,8.08,0x5ac944560b69c90734ec1efda6df1169188b033e7ae303e20b0d102a75b1701b,1187733,1187444
https://devnet.zama.ai,203,16,156.22,44.22,57.14,1.84,8.29,0xd167f65b53da5c2c358aac393f223ac55949c5d0819fe0e760c8b04afcd081c2,1187754,1187465
https://devnet.zama.ai,204,13,156.16,44.22,30.00,0.85,3.79,0xd5957845d5d731dc79e645e4b183de497878856ee18daf76f4043c9fef115a27,1187739,1187450
https://devnet.zama.ai,205,22,156.18,44.22,44.44,1.26,8.09,0x2163f4d0ddd92002c920ef7115a8271fbd5cd2bf912d9d537434f7df71474064,1187793,1187504
https://devnet.zama.ai,206,19,156.11,44.22,46.15,1.46,9.07,0xefcd13533bb7e6a109c5b8b527f240961f52ac6bd39d732115b2aa87913865ff,1187694,1187405
https://devnet.zama.ai,207,16,156.11,44.22,33.33,0.87,8.29,0x90eb3b3c850f2115e114d0dfcae5f3ef3c459fdfb711c076e0301d21ae0ee481,1187769,1187480
https://devnet.zama.ai,208,15,156.31,44.22,16.67,0.86,8.11,0xd0e00d7123d3bc1209cebb74ffd7345f62fc5a83c26fb1dfb7a577dd4f9ba97c,1187637,1187348
https://devnet.zama.ai,209,18,156.43,44.22,38.46,1.32,8.28,0x24e93a81ff6c857f660d19d18cd78c512c2e9e3cf5a372d082ee7ca7e3863318,1187793,1187504
https://devnet.zama.ai,210,15,156.12,44.22,38.46,1.41,3.85,0x5c924fd97fdb785c6334bee2ef16a7a795bfb114a3da28cc84b11d92304acdc1,1187727,1187438
https://devnet.zama.ai,211,20,156.32,44.22,23.53,1.28,8.09,0x5c90f000de155c9bee91df621917425dc1a1b442386d1192aa273298d22556e3,1187784,1187495
https://devnet.zama.ai,212,17,156.15,44.22,41.67,1.57,9.42,0x37537c5917f117cb5fde729f36137ace0b2cf52353bb4fcb849a4561e07390a9,1187712,1187423
https://devnet.zama.ai,213,14,156.31,44.22,10.00,0.87,8.06,0x9c45eed76ffcc867e314685d188023ba9056fa0884aa5308573c55d7b482e8b8,1187811,1187522
https://devnet.zama.ai,214,14,156.10,44.22,30.00,0.86,3.96,0xf353614c2d44f055d35228b90698443a55fd9236b825a4cf52d36eca142896fe,1187727,1187438
https://devnet.zama.ai,215,18,156.02,44.22,46.67,1.38,8.19,0x73bc5b2310b49164b808e5b0bd54f779d3c1094a66f329aff4ec72eeb906aba4,1187817,1187528
https://devnet.zama.ai,216,12,156.04,44.22,11.11,0.86,8.29,0x4fdd898f645b4d67405532267681eb018e206fd6382cea10a2397a079a4f6c77,1187772,1187483
https://devnet.zama.ai,217,14,156.18,44.22,30.00,0.86,8.27,0x3fac8a826bf42fe2faf7c7a34f3da7858da820c8ee7dc0d8489b20abb430b480,1187706,1187417
https://devnet.zama.ai,218,13,156.29,44.22,11.11,0.86,3.63,0x1453fbf46e734e8d19845a918aacb77fe51624aded7cdcc784246dd4b411f49e,1187796,1187507
https://devnet.zama.ai,219,17,156.13,44.22,50.00,1.72,3.79,0x2d5ec611952752178e3cb51b4cef079e3f8c554b44143b07dc811a3a7c1ce33c,1187709,1187420
https://devnet.zama.ai,220,18,156.34,44.22,50.00,0.86,3.91,0x5a04bee96b385a489e045dde6d0f74dafbf2e16009a295b34abfc12ed4438199,1187745,1187456
https://devnet.zama.ai,221,13,156.10,44.22,12.50,0.86,8.29,0x86c3f1d8cdef32abc909265f0e4b254e3de3a76e227420f9449a96b4db2d5665,1187787,1187498
https://devnet.zama.ai,222,13,156.22,44.22,10.00,0.85,9.22,0xed0d7c7132fbfafd84c90ed2383a545b9228d31b421534cbe494eb0067863b11,1187655,1187366
https://devnet.zama.ai,223,26,156.29,44.22,50.00,1.61,8.09,0xbf31628fc13f1446e2cef99d7469094529a48fb769d5598addd19dc54ac66745,1187757,1187468
https://devnet.zama.ai,224,16,156.09,44.22,23.08,0.85,3.70,0x407764827108430a85d191aa46b3a16220e7d604b2957bbd3613ee691ea3a636,1187745,1187456
https://devnet.zama.ai,225,15,156.15,44.22,30.00,0.86,8.19,0x42372da619841ada083cf0c3db02a0a20dc511114954d4d8691f77d9765c1af4,1187715,1187426
https://devnet.zama.ai,226,16,156.20,44.22,33.33,0.86,8.19,0xc16114b6b4c6a705eb773e6d1b8cbaeeac8daf74dc804be47111dc012dd74228,1187763,1187474
https://devnet.zama.ai,227,11,156.18,44.22,0.00,0.86,3.12,0x4a7b48e7c225e3d31b7921b0208490ade2a2f14e97c4069769c5f6c799b02f59,1187688,1187399
https://devnet.zama.ai,228,13,156.14,44.22,10.00,0.87,4.30,0x930a6fe492254b806dd5e890d44118e263d19e5974d526724548545c7e846094,1187754,1187465
https://devnet.zama.ai,229,14,156.29,44.22,30.00,0.86,8.09,0xc2728d98f5ad7af1bc20dadf04ed2e4131afbbed03c2443bf6ae101207c0e63d,1187706,1187417
https://devnet.zama.ai,230,14,156.18,44.22,33.33,0.86,8.19,0x44d5beb4d80910ba82ca06fae05c935547671aa4ae0b630e322606057d753271,1187805,1187516
https://devnet.zama.ai,231,15,155.91,44.22,36.36,1.40,4.18,0xfac4dec9660113920438ec8f1bb9f509bda0c0091f240e61782f9f574a952914,1187751,1187462
https://devnet.zama.ai,232,12,155.98,44.22,10.00,0.87,8.09,0xbf25c7b77f56ad0ee8ff104821e8e3292c874bb56ead13fda5c18b7175fc447d,1187733,1187444
https://devnet.zama.ai,233,13,156.25,44.22,11.11,0.87,4.10,0x04b62a38335e282d8c24d81af0abadb784920a6b37380209e7b3ca75cb265fe1,1187745,1187456
https://devnet.zama.ai,234,18,156.14,44.22,43.75,1.33,8.09,0x8dd4de40a1046fe38081c1aba64aee8d956541108a7cf0ef6892c0821ec86a2d,1187754,1187465
https://devnet.zama.ai,235,13,155.99,44.22,18.18,0.86,3.69,0x861035b39ad603337e37a33c1a3bc4650ecfdbcbd54468eda89390e69af3033d,1187754,1187465
https://devnet.zama.ai,236,15,156.11,44.22,20.00,0.88,8.17,0xb8f1bc598ff0d97f8129041aa04938e5d86f5556f2979c71a9b81227b268451b,1187763,1187474
https://devnet.zama.ai,237,14,156.20,44.22,27.27,0.86,3.76,0x68a66d12bfa039c2c61ce510f1693cf20fd114a722cf1fbc2fb1a8dfb4873d10,1187775,1187486
https://devnet.zama.ai,238,16,156.32,44.22,40.00,1.38,8.09,0x4ee34153fc06d5b2475d282276107cc0eb23e38b04d470e48bf217fbd330c375,1187763,1187474
https://devnet.zama.ai,239,14,156.24,44.22,16.67,0.86,4.10,0x4541ebe2ab473b0b46771ef3ea4cd69368c081e848c6e781f9ee7a0b32b1563c,1187682,1187393
https://devnet.zama.ai,240,15,156.26,44.22,10.00,0.86,7.95,0x57f598f14426975bb52dd1de56b5546d269144aaea55e6367e70ccaedd8c7fd3,1187802,1187513
https://devnet.zama.ai,241,13,156.19,44.22,20.00,0.86,8.29,0x89cace2a445139b93c7de40da24f51c6f2e286e1949f6cc752f569481d1b7f51,1187691,1187402
https://devnet.zama.ai,242,18,156.12,44.22,35.71,1.27,8.97,0x0f41815ee7af8323fd2587d64a0029b6184cab4f3586c2a37511287d1d5152ba,1187736,1187447
https://devnet.zama.ai,243,15,156.30,44.22,8.33,0.87,7.89,0x08124bb59a9cbb2241f5183bfe37cd2eb6f1ba744c6d5575106275ee6fdc4d34,1187724,1187435
https://devnet.zama.ai,244,16,156.33,44.22,30.00,1.76,3.79,0xeb69ddcd86c0202121c61591cd311bfbbdc7ef9241f21a9c2c4218fa8a786b4e,1187724,1187435
https://devnet.zama.ai,245,13,156.26,44.22,20.00,0.85,3.79,0xbd0ef551fd6a2aa92a067924bafbd90fc8d15c3317a034cc734d8020e4ffa6bd,1187790,1187501
https://devnet.zama.ai,246,16,156.12,44.22,45.45,1.42,8.12,0xccea92142e456d270394caf062a631627242bb22d674e2c717ccc06ffabd9f74,1187796,1187507
https://devnet.zama.ai,247,16,156.06,44.22,30.77,1.39,3.79,0xab195b93bf5ec8b69400123ef00a7fcf1e73d62eecdbdff65fd5f57b614e2a59,1187736,1187447
https://devnet.zama.ai,248,14,156.21,44.22,33.33,0.87,7.99,0x6963f5beac4e074e8116be04c5aae5773c111f563e79d68eee9229c54683fe9c,1187769,1187480
https://devnet.zama.ai,249,12,156.25,44.22,36.36,0.86,8.29,0x72f891ad39a86cc762ae4bbd283fb3777edfce7d4208cf2f65d46e8d5043e503,1187715,1187426
https://devnet.zama.ai,250,13,156.03,44.22,18.18,0.86,9.07,0xf47350414939437bc14202302de4c3ca3d728b5eb703101c7b49dee6f0e61ad3,1187781,1187492
https://devnet.zama.ai,251,22,156.36,44.22,47.06,1.45,8.09,0xae3a887998883849d31ab8b443d3e4754cedff9412c18d858847ed4499efa02c,1187718,1187429
https://devnet.zama.ai,252,13,156.21,44.22,20.00,0.86,3.89,0x3baeea984920cdf3b58012e7bcff778277422a6aad7d3c6ff60c3c4ec4fe43b7,1187754,1187465
https://devnet.zama.ai,253,14,156.25,44.22,15.38,0.86,7.88,0x0397ab915ee4d847ddae6745dca90519e468dd04edbcce085b3dce3216753717,1187802,1187513
https://devnet.zama.ai,254,14,156.33,44.22,20.00,0.86,4.09,0xf2fe0e0d38dee8bb850bd4fa0eb4a62f9026d1b7b81b0025e006aedd8114e8a1,1187847,1187558
https://devnet.zama.ai,255,16,156.28,44.22,41.67,1.49,8.29,0xc96957e4e033256f81d8dd87a7d6e636cfde5ecd23c4a58c5c1dc72dbb8ee29c,1187742,1187453
https://devnet.zama.ai,256,13,156.19,44.22,27.27,0.86,8.86,0xe4a6bce7af5ddead4563a72f3396889bf872ddb2a5d6f6dc760d1b5a4b2ff3af,1187748,1187459
https://devnet.zama.ai,257,13,156.21,44.22,30.77,0.86,7.78,0x2a1b9f1d71e8322d3824190adfdbd306a8b112845e4fd252f7e0ba1681c86418,1187748,1187459
https://devnet.zama.ai,258,21,156.30,44.22,44.44,1.43,3.97,0x92776dbb202711366337ce44f39154d1f2ddd3a6e14fe26b679f101c7fdeac07,1187853,1187564
https://devnet.zama.ai,259,12,156.12,44.22,27.27,0.85,8.03,0xbf4813f429b6a330066db3508d7e37de2e2023ba534160efa449125b4752c9e3,1187754,1187465
https://devnet.zama.ai,260,16,156.27,44.22,75.00,0.86,8.27,0x25aba36271d8a280f90f4d408ccae057fd0606ee126f0cf75738fd0a7ad3d617,1187793,1187504
https://devnet.zama.ai,261,13,155.94,44.22,36.36,0.85,4.30,0x75fa1584efb3a1649eb499b22fec63b55ee66f187abaa3c56bb7ef6f728ac83a,1187823,1187534
https://devnet.zama.ai,262,15,156.08,44.22,46.15,1.49,8.08,0x4b6951d8c5bd0d3e17837b59caef412da816eb3d46a39c7ba88e913f780bb695,1187754,1187465
https://devnet.zama.ai,263,13,156.06,44.22,33.33,0.86,8.37,0x409e371a01816bc4d2bb022c617080343fa1fc5707a3fd3eec86562fb240ea9c,1187787,1187498
https://devnet.zama.ai,264,13,155.93,44.22,20.00,0.86,8.19,0x68625ba53fb273aa71248293aa2c3c4136ef69f6b217c3b922d474e4860f485d,1187694,1187405
https://devnet.zama.ai,265,14,156.18,44.22,20.00,0.86,9.19,0xced56410eb58a7514d9bea6d49aca0e636aae43fa722d18846f2da10415f3570,1187778,1187489
https://devnet.zama.ai,266,26,156.28,44.22,52.17,1.25,8.09,0xca4c62d4015d48e1fe58162cda285fc5b6dd25009c52e33ea1de6b52ba0071fa,1187724,1187435
https://devnet.zama.ai,267,18,156.21,44.22,33.33,0.28,7.86,0x6eeb8d5136d1a94d6c693a0c79a89ee35a87297ce7df61a3815f362f8e0bbc8b,1187709,1187420
https://devnet.zama.ai,268,20,155.93,44.22,43.75,1.29,4.30,0xfbd7513c165dd4670331062661f62283fa507e04dbd0655fa48f84fb89388693,1187751,1187462
https://devnet.zama.ai,269,16,156.17,44.22,42.86,1.61,9.32,0x4c82e3d5840dc21a923336dc6a59c91a93b3ef6007c42f8fe89975705ab85372,1187820,1187531
https://devnet.zama.ai,270,13,156.26,44.22,22.22,0.86,8.17,0xd4debac58736403a9ae3c66da0d052e283b1c677bdf960a9af7eb024d1f1020e,1187694,1187405
https://devnet.zama.ai,271,21,156.19,44.22,35.71,1.45,7.88,0xaf87b4e547350c3646caab0692c0ab4a5e9b0e1b6f0bc81e2b617fd1920a36bb,1187805,1187516
https://devnet.zama.ai,272,13,156.20,44.22,36.36,0.87,3.85,0xa5d264db55fe3f7c58ea1ab65937d465c0ccb906119a2519c2fc86679b57a48f,1187742,1187453
https://devnet.zama.ai,273,13,156.02,44.22,22.22,0.86,8.91,0xd77c920b5fe8aa8b60a311455c9ca6850df7b13f81dc1dc1b2f5d08237c854cf,1187748,1187459
https://devnet.zama.ai,274,13,156.12,44.22,18.18,0.86,8.06,0xb9f6ecdf74f5157570c1e778eea8b92130c2b5139c1216020fa80f37ca7c8ec1,1187772,1187483
https://devnet.zama.ai,275,20,156.05,44.22,47.06,1.47,3.01,0x54e572e899ba2568d86302831e129da9a2d6195beb2ebe0cb9772a3c9508592c,1187730,1187441
https://devnet.zama.ai,276,14,156.04,44.22,23.08,0.87,4.40,0x7bcdbcb7b410128086bb70a4ae11d885e17143e2e9af3ea05f63d4bb5cc02510,1187766,1187477
https://devnet.zama.ai,277,13,156.07,44.22,11.11,0.86,8.87,0xed97759b73fddf6d02a30c299f7e55ba56bb7fc1cf721753eab78cb3412ffa93,1187778,1187489
https://devnet.zama.ai,278,13,156.40,44.22,30.00,0.87,8.27,0xbbd3588be7dacb9e572dac6d6e60cb1c8b26c1496ade64669257bf8e1c7098fc,1187763,1187474
https://devnet.zama.ai,279,19,156.07,44.22,47.06,1.79,8.27,0x481ac1b64448146363b233e599fbe24f4f97aa66df55c79e530072a784c0ca84,1187712,1187423
https://devnet.zama.ai,280,13,156.29,44.22,22.22,0.86,9.27,0x31b3956efce40a4a7108d52b6d8554e0a3ea6663c4f810ac89833a9d7432da4a,1187769,1187480
https://devnet.zama.ai,281,15,156.39,44.22,18.18,0.85,8.17,0xe822223e9041f940a7f994d6e543fa57c27bc75fba816778d6faa16795325100,1187793,1187504
https://devnet.zama.ai,282,18,156.11,44.22,36.36,1.47,8.25,0x050cfb3b23af3117781f37bdf2ac5df46d108b92d55e6d2554e7e19da4ce6c72,1187727,1187438
https://devnet.zama.ai,283,14,156.33,44.22,20.00,0.87,8.91,0x84f2bdca4b1df651255c40406091b31fbdc253406bdef14ea9191d153b8ca682,1187790,1187501
https://devnet.zama.ai,284,27,156.11,44.22,83.33,1.31,8.00,0x2825b04925f976ae5f74e9b7dfa076ef6f23faf1f7e35036964438d8336cac77,1187748,1187459
https://devnet.zama.ai,285,12,156.03,44.22,27.27,0.86,9.32,0xa2414999b89fa0167a17570c4342c332e1d2bea49a053cda02cf657b6494989c,1187700,1187411
