provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,1,40,156.09,44.22,149.69,5.47,7.11,0x767ebc4901694a8ecf341b7862b94fcce7f0cbe3ba116f0449b6133abd8ed9f4,2740791,2740510
