provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,323,12,156.12,44.22,20.00,0.85,3.99,0x48a25fd0eb83776cb36c9002545f64c3c31509c37561c450a6b82f2cc0b2484f,1187697,1187408
https://devnet.zama.ai,324,14,156.29,44.22,45.45,0.86,7.76,0x643ef35fc90dca2185a22b47348ccc16660e1f6cdcd05b6b55edacb84ad23058,1187736,1187447
https://devnet.zama.ai,325,13,156.02,44.22,33.33,0.86,4.90,0x50aaba5a0a231b0b9eb24394c8828e7850e02ad0d6be6184fdf6df7f857622f4,1187817,1187528
https://devnet.zama.ai,326,17,155.98,44.22,57.14,1.50,8.40,0x6b710f79f43a0ab8a5e8bac94cb23f87dcbcefa0b80e661fda90a8c64139df1f,1187712,1187423
https://devnet.zama.ai,327,13,156.11,44.22,27.27,0.87,8.37,0x61b904aef34dc35b38d1958c4d7ab9f8c2eef601ea53e052525fb2a7628ff90d,1187790,1187501
https://devnet.zama.ai,328,12,156.16,44.22,33.33,0.87,8.17,0xe63d28ffc60b56bce684d7da73a79ded0c9e45dc05454b9f2501d8c209371107,1187787,1187498
https://devnet.zama.ai,329,12,155.94,44.22,20.00,0.86,8.27,0x37e8bd31f59ebe1f54af9fd49cff64694baf72ce5703d4d12055ab3d3a6ed720,1187721,1187432
https://devnet.zama.ai,330,14,156.24,44.22,60.00,1.95,8.28,0xfcb9aefe7ea4c499ea866d66ad60af853855f3c1cc1d2802433d5790b21a1e55,1187760,1187471
https://devnet.zama.ai,331,13,156.10,44.22,12.50,0.85,8.29,0x8f9f7a9fb61b7557d2428e131364a0be520086001b5f6ad4caa64ee4f33c26c5,1187685,1187396
https://devnet.zama.ai,332,13,156.35,44.22,30.00,0.85,3.94,0x632d74dcb8b4343fe4bafca82f88dd28c054da6d763f1f178f4a5a62de02df50,1187811,1187522
https://devnet.zama.ai,333,19,156.11,44.22,58.82,1.31,3.69,0x83e645756169107bf4003d882b4be06b28c270c9c2a85e3bae78447166ff60d8,1187790,1187501
https://devnet.zama.ai,334,13,156.08,44.22,22.22,0.86,8.17,0x1f61c4df34391c7a15aa36618c6f4ed279e31796b9ee70f3b1087d2178e5c8b2,1187718,1187429
https://devnet.zama.ai,335,13,156.16,44.22,18.18,0.86,4.10,0x26a284f97f712df382d9ef70a2e0b50e9a28f93e1445f68826c0d83074af6f33,1187649,1187360
https://devnet.zama.ai,336,13,156.42,44.22,11.11,0.86,7.85,0x3fe5ae7306ca1d9454b5698cad53e4a8451259efcbfafb9548f0b65da415fdf8,1187778,1187489
https://devnet.zama.ai,337,16,156.46,44.22,40.00,1.54,4.75,0x36bd40f3e2e7b3166695647bd024367369c3696c06663068f6a2b112d025a7a7,1187787,1187498
https://devnet.zama.ai,338,12,156.16,44.22,12.50,0.87,8.16,0x91613876ee82b2dac8f8909e9a5ab0f2cc36ebd4a49162031b50fafbb9f3827c,1187646,1187357
https://devnet.zama.ai,339,15,156.29,44.22,66.67,0.87,7.93,0xc47518ddb86af2a8dcf951f28828eeb64b59ba409bd212b3b0579190e605044b,1187778,1187489
https://devnet.zama.ai,340,13,156.07,44.22,10.00,0.86,8.29,0xee4d81e908e6db00ffa6c2ea559a38bf36c09f9a27cf2f62e795c94136d571d2,1187721,1187432
https://devnet.zama.ai,341,18,156.05,44.22,25.00,1.44,3.96,0x9132c3192e09904268a7b5db75af8408cf0d702cdc906588bbfe69ef99056d87,1187709,1187420
https://devnet.zama.ai,342,13,156.43,44.22,30.00,0.87,8.19,0xf38a74c41b00076c4cc62f1b377e2537b47b3e63960c34f1416795736d0375dc,1187688,1187399
https://devnet.zama.ai,343,19,156.20,44.22,80.00,1.51,8.06,0xdcc11c53482ffb2b0f309b8038276d240f1b5817b24c67bc9adcd461524576fd,1187748,1187459
https://devnet.zama.ai,344,13,156.20,44.22,18.18,0.87,3.98,0x5c57aec312edbf699dc04c196f861a0281fd1e7bac063662b685fbdd8581115a,1187793,1187504
https://devnet.zama.ai,345,12,156.00,44.22,20.00,0.86,7.88,0x4eed2a5910ee54df7e190df466274ec22c9c210034d5f6e96395ff73d0b300ed,1187775,1187486
https://devnet.zama.ai,346,17,156.21,44.22,57.14,1.44,4.09,0x19bc4701bbebc72b46da29b15c58065c919728105305d89a8320e290e19017bd,1187706,1187417
https://devnet.zama.ai,347,15,156.27,44.22,53.85,0.86,7.88,0xa5d92a7f76a264f219a7bd68722d890c5d05b912cfef6de414275f2ca88fb892,1187760,1187471
https://devnet.zama.ai,348,12,156.33,44.22,16.67,0.86,3.78,0x03369995fb46d0b4189b1212c233cb181ce95747376e0daba1cb1e9d25e071ef,1187724,1187435
https://devnet.zama.ai,349,12,156.04,44.22,16.67,0.86,3.80,0x858c2c2090bf72a0ef20192e800c1d69316b13e6d63e4d4a46202db92e5697bf,1187769,1187480
https://devnet.zama.ai,350,20,156.24,44.22,28.57,1.42,8.83,0x24beb3b0d90a933653af6d88c35a24eb6d27f1474c0ccc288f575ed57c96f09a,1187703,1187414
https://devnet.zama.ai,351,13,156.12,44.22,11.11,0.87,7.99,0x81c997a40b86d2e7ad37419d52a3b81d845c0dd3d949ed3ae632a0c9f9791b56,1187685,1187396
https://devnet.zama.ai,352,12,156.16,44.22,38.46,0.86,3.94,0xb105371b8c83ecca4afe5f85ceaa7e32e22a1a5de33497fcc4ffe53714fc2114,1187790,1187501
https://devnet.zama.ai,353,12,156.05,44.22,20.00,0.88,8.81,0x71f87ed1d788145d2c9d231350460d0d94bed3e487080676006e5edd3b468eb1,1187766,1187477
https://devnet.zama.ai,354,20,156.15,44.22,40.00,1.30,7.88,0xe0c0b4dac8b0822a735f3db11a5c9037d8bf9cdd85f0c0df63ce23345c40ab31,1187691,1187402
https://devnet.zama.ai,355,13,156.15,44.22,20.00,0.87,8.75,0x5184350de6d4daacafa4a8a84c3638aa7c72bf314160cbd0deae76214c441373,1187745,1187456
https://devnet.zama.ai,356,15,156.26,44.22,30.00,0.86,8.13,0x2ecc19f47b29bc0cad4f16e42fe64daa0953ab167371845fdad57223be13103c,1187745,1187456
https://devnet.zama.ai,357,13,156.23,44.22,25.00,0.86,3.79,0x5608901766607253ad13e3f906998163ef072a301e5ba87a5b856315acb5f102,1187736,1187447
https://devnet.zama.ai,358,16,156.05,44.22,42.86,1.52,8.19,0x228b81574729d851824b53e36235a73caf3dfb62dbb2e72fa240134f410b1872,1187790,1187501
https://devnet.zama.ai,359,15,156.03,44.22,27.27,0.86,7.98,0x0d60545f88792d4b1763240dcef5b790cb50b05b1deea74af14e68e4f9461998,1187685,1187396
https://devnet.zama.ai,360,14,156.19,44.22,33.33,0.85,4.05,0x4a1568e7af232d25828dee9cac1023128b4862e0ee2f42180547b0a3a96eca17,1187691,1187402
https://devnet.zama.ai,361,13,156.06,44.22,36.36,0.85,3.79,0xeb18be56b47c35f2725965fda94e895b7ac2fa99a0c8a92b38fd7fad8b41a5a5,1187736,1187447
https://devnet.zama.ai,362,16,156.18,44.22,38.46,1.41,8.19,0x0da79cd44062bc01a0931eceb81a7e53f3f563d9e5c6925ef660b51197700ca3,1187835,1187546
https://devnet.zama.ai,363,12,156.10,44.22,22.22,0.87,9.11,0x5882dac54b1561f687570e3a5970dce1bd62e0cfae667ac50fc23042c7dfc753,1187745,1187456
https://devnet.zama.ai,364,12,156.15,44.22,12.50,0.86,8.04,0x55016dcb845de64baccf513b4a9fb0fbc842bbe09e8a34017fd7ef759de45cbc,1187694,1187405
https://devnet.zama.ai,365,12,156.08,44.22,45.45,0.86,8.30,0x07bc41783e21d2c73bc4c8ef6aad152a4434870df904a0c613dc327102515e08,1187736,1187447
https://devnet.zama.ai,366,20,156.18,44.22,33.33,1.32,8.20,0xb22ca309653f75a8e00a27dadb3cc14725fc554cbac0ac79dd7de2e5782b1ab5,1187736,1187447
https://devnet.zama.ai,367,13,156.25,44.22,35.71,0.86,3.83,0xdd7e4028313e4a4f96252c6913a4a6e34381e16fa74d9258173fb7246bf5e9f1,1187718,1187429
https://devnet.zama.ai,368,13,156.02,44.22,18.18,0.87,9.01,0xfb089fe50af05aacb6ea6a958c6127d3527ed41a2828fe28c37ae7e4e7856fa0,1187733,1187444
https://devnet.zama.ai,369,12,155.99,44.22,30.00,0.86,7.99,0x9e919622c04fb0135f623afe2df2d7990d855767a9eb21f857430036647065d2,1187778,1187489
https://devnet.zama.ai,370,22,156.39,44.22,90.91,1.62,9.01,0x975ced4cd5f53e0192308285d5237ee55984759182327a1ffb50962f305cc7d1,1187748,1187459
https://devnet.zama.ai,371,13,156.17,44.22,22.22,0.87,7.94,0x4ba4fcb218f3381edfa8d3a9275642bc8cd9851a6f95e524a3434327f461326a,1187787,1187498
https://devnet.zama.ai,372,18,156.15,44.22,38.46,1.48,3.46,0x47696ab230765cbe56f2999f5e23077f76d160d68eb131e8fc4f62ba239a4795,1187817,1187528
https://devnet.zama.ai,373,16,156.23,44.22,57.14,1.90,3.89,0x7d3dff0b063364567fec0d57cf5179211dc5f72c166dc003d1aa1fa7cdb92508,1187748,1187459
https://devnet.zama.ai,374,14,156.20,44.22,45.45,0.86,8.18,0x817c064d3df764e4cbeb465ec1c8ed3539d728668b87f4ee13328448502a4390,1187808,1187519
https://devnet.zama.ai,375,19,156.14,44.22,35.29,1.61,3.90,0xf3cbc43736c306d13cabcc98204317c652b081fd24d7caa377bbf59878e3fcce,1187739,1187450
https://devnet.zama.ai,376,13,156.14,44.22,23.08,-3.64,7.87,0x845a658bab9845ff5a934738013f87bdc0cb9d3ee04d406d119844012709fbc3,1187763,1187474
https://devnet.zama.ai,377,19,156.42,44.22,50.00,1.58,3.79,0x2c8bf72c46a336254623a434d355c76037deb35c9cdd482fedb5327964ee95e0,1187802,1187513
https://devnet.zama.ai,378,18,156.25,44.22,43.75,1.43,3.77,0x2dd39d93c0ae1c0f8f5d73421ed54b1de1e418967f37f5b1b4aef6e27d600abc,1187658,1187369
https://devnet.zama.ai,379,12,156.23,44.22,22.22,0.86,7.99,0xb500b54ea15a0c19053b4ea48301ad451c72539b426470b356374efcf92f97f0,1187802,1187513
https://devnet.zama.ai,380,13,156.05,44.22,25.00,0.86,4.07,0x88b846cad5283a682865e64b1b2092a497b01cb2704a5934f7d1801fe923e96b,1187712,1187423
https://devnet.zama.ai,381,13,156.14,44.22,25.00,0.86,9.11,0x11671cc6e2e3ce418ac18a2e830c48448a45d549dc612fda35a0e7d8ab69a0cc,1187760,1187471
https://devnet.zama.ai,382,19,156.21,44.22,38.46,1.36,8.09,0xfd29d2bd536e2b74e8549df3624bbfcac1609be62be1a640ad19ceb89d1ce029,1187733,1187444
https://devnet.zama.ai,383,12,156.11,44.22,11.11,0.87,8.06,0x3a3f7e10344798ea30d349b47faccf5eb9137f7b7bf55a487b9291bc49b0d380,1187730,1187441
https://devnet.zama.ai,384,13,156.24,44.22,22.22,0.86,9.12,0x55a18a5e819dbb9a5f848d8ad3bb47c7dba961c1f22fed58a50535c95b5b48fe,1187751,1187462
https://devnet.zama.ai,385,15,156.14,44.22,41.67,1.83,8.30,0x85e40575c34dae910ddcb0af91d5090ee0a57577d6c977ad9d37dda77bb97555,1187757,1187468
https://devnet.zama.ai,386,14,156.20,44.22,27.27,0.87,7.99,0x1687a96e9c39846cf63699b08bcf2e58b4d755e659803f5b1ea8a0b8ea04d70c,1187787,1187498
https://devnet.zama.ai,387,14,156.07,44.22,40.00,1.57,9.32,0xb8c43a5f13c4a7b6ff6a746f7064bc4f55a6a9b322a501d1f14e1226b6f22139,1187748,1187459
https://devnet.zama.ai,388,20,156.19,44.22,41.18,1.54,8.27,0x88f463a6546eeb7047c35debebb5723245c82bf457f38b6618da3c7ae86afd9f,1187766,1187477
https://devnet.zama.ai,389,13,156.13,44.22,20.00,0.85,7.78,0x1f82f39546eb4f0ae285173294de2ccda2a39f15bd8eca7ec2520027dcb30f57,1187817,1187528
https://devnet.zama.ai,390,12,156.00,44.22,33.33,0.85,4.01,0x42199f62e4733416629f17171ae8a776f6a5ea6e3c0e75ee3ee0de85a7c09aef,1187748,1187459
https://devnet.zama.ai,391,18,156.01,44.22,37.50,1.22,8.09,0xd718c96cece7b36774522746f914c1458aaee4a6b1c3eca0c68edb2fc726befe,1187709,1187420
https://devnet.zama.ai,392,12,156.18,44.22,10.00,0.86,3.79,0x7edc77cf66a434c30f8f92c07b214651a9ad53116a1e3f282cbc5870dadc68e0,1187736,1187447
https://devnet.zama.ai,393,12,156.13,44.22,27.27,0.86,3.79,0xe06b2f848ef43e6566b67665c1d8cfd1bb5e288f8e6a19a76aa930b400efbde4,1187697,1187408
https://devnet.zama.ai,394,12,156.31,44.22,11.11,0.86,7.96,0xad74baa50d912cc3ed4bc05eb6ca948a1b6a0c7b7c455809e21ef78d3a5ea293,1187769,1187480
https://devnet.zama.ai,395,18,156.27,44.22,50.00,1.27,3.93,0xc547aa8f02d1f59999c90fe3f94b819b069583841de8cfed5a66a828bbc276aa,1187751,1187462
https://devnet.zama.ai,396,13,156.07,44.22,9.09,0.87,3.57,0xf24a117563f4dea28e84ec6f911d6ecbe1dcbba85cce9262007917e80392a106,1187709,1187420
https://devnet.zama.ai,397,13,156.18,44.22,22.22,0.87,4.09,0x814b8156b6548c0c53b8d174d97544189bcb7fcb18077f561cd802f15249f437,1187769,1187480
https://devnet.zama.ai,398,12,156.19,44.22,25.00,0.88,8.34,0xbba1f01e48ad9687fc9634a47024ae99785aafeb17ef5aaf4e3ad0c60893e3ca,1187703,1187414
https://devnet.zama.ai,399,17,156.04,44.22,50.00,1.32,3.92,0x6ac20a46992ac149f249d2651433358a987441b489c3edc308e549f1f57da63c,1187817,1187528
https://devnet.zama.ai,400,12,156.11,44.22,12.50,0.87,8.86,0xa1f1469a456de94c70db9c2bfc8d9a1bb4e234743078e6e358cb5b3815c72a65,1187724,1187435
https://devnet.zama.ai,401,13,156.29,44.22,10.00,0.86,8.26,0xd70f75ecfa6519f7c3e5d607cdbed61eb11aad398b189467a7c16e11b495c13a,1187781,1187492
https://devnet.zama.ai,402,12,156.19,44.22,12.50,0.86,3.72,0xe06495e4b05cf599f2c88dd54f5c5eac2a537b7f0032cc167e87b9d8f4c22bf0,1187754,1187465
https://devnet.zama.ai,403,16,156.25,44.22,42.86,1.52,8.95,0xeb96a29d346be7e6a02197f7ae1886976d6794325c497817887cd9e408af15a7,1187823,1187534
https://devnet.zama.ai,404,12,156.17,44.22,25.00,0.87,7.89,0x9b90e1068fd0c798ae45baf74942da3d3882ba669d77a678772fa3d2026504c6,1187802,1187513
https://devnet.zama.ai,405,13,156.11,44.22,33.33,0.87,3.76,0x817cde49fa5144bf9a3e0bd64b8042b1b8f5a6d22750d5b3110b98cc963986e2,1187718,1187429
https://devnet.zama.ai,406,12,156.17,44.22,10.00,0.86,3.79,0x13d5d6081a697e372fcde718a57a5b3ecf4c81b642808a69765cff7f3be4633f,1187724,1187435
https://devnet.zama.ai,407,17,155.94,44.22,54.55,1.76,8.98,0x59ab87724230ee430de2e610f7e203f74073c5a2f6ab261d34dacbee14332fdb,1187688,1187399
https://devnet.zama.ai,408,12,156.06,44.22,18.18,0.85,8.19,0xa6950ec0626efd04ce07e462d5d6ad4bd3a8f83878465a5f2aef8ba02dc72101,1187757,1187468
https://devnet.zama.ai,409,12,156.24,44.22,22.22,0.86,8.06,0xa7f2a0db998e8063004e920a383ba73e5322b388e643d732d903bb7a460d0fa0,1187673,1187384
https://devnet.zama.ai,410,12,156.30,44.22,12.50,0.85,3.71,0xcf86fbf9ff31553871a9e294c60a2b1730eb1399ddf7ec094f514ce15704354b,1187724,1187435
https://devnet.zama.ai,411,16,156.22,44.22,46.15,1.65,3.81,0xd77ca0ee91ff14f8e36d12754ca74b414532404fc260a46284a416b843a34918,1187745,1187456
https://devnet.zama.ai,412,12,156.26,44.22,25.00,0.86,8.20,0x770dac88e48eb61331cb62a649f76bc475b3a92fe27df82ed03a7b8a3eb6c775,1187748,1187459
https://devnet.zama.ai,413,13,156.13,44.22,25.00,0.87,8.74,0x02f509007030319b87b228d48c0ed02ea738cbcb8a1f0a2ba6f2b578704c7b72,1187739,1187450
https://devnet.zama.ai,414,13,156.10,44.22,27.27,0.86,7.99,0xd78792531c6e804d847bb94c9952e852ec15f3ec756465ae53773e34e800f110,1187733,1187444
https://devnet.zama.ai,415,16,156.15,44.22,40.00,1.43,8.19,0x55bda5fb3937d778517f8eee007620901d255801ff78610efd52c67488d118d2,1187757,1187468
https://devnet.zama.ai,416,12,156.10,44.22,11.11,0.06,9.32,0x2d1e70135b6abca86e148510ac7c4f33f2f66bf7c2789c9b10591c490daad7f9,1187742,1187453
https://devnet.zama.ai,417,18,156.02,44.22,58.82,1.39,7.99,0x8a8e6deaa7d5a6c505ee9a516df6ec50d3fe96692312576d3b08d085073c461b,1187772,1187483
https://devnet.zama.ai,418,15,156.24,44.22,50.00,1.38,3.61,0xf07f9bac25f5477a4de1bf166a2245a7ab4c5afd4d71bb37ad6145dc24676ddf,1187796,1187507
https://devnet.zama.ai,419,12,156.07,44.22,22.22,0.86,3.79,0x69e5c8be151efa8d8fb9139e1229f1050d6e29dd069baf3da4b2f4b313a60c61,1187679,1187390
https://devnet.zama.ai,420,16,156.36,44.22,46.15,1.60,8.10,0xc7ed0ad4d47f84560f9f13a0ee34bbaaf6594e563dc42572fedb3fec4d377885,1187727,1187438
https://devnet.zama.ai,421,13,156.32,44.22,27.27,0.85,7.97,0xdcf7b8d3bcb4ca26be4767f36311c229929b2d1124bbace425de370247a52946,1187733,1187444
https://devnet.zama.ai,422,14,156.04,44.22,71.43,0.85,4.08,0xfd9e977660814239f14360c062061f3d50c4f36d5db742c35e9496c520f041ef,1187745,1187456
https://devnet.zama.ai,423,19,156.19,44.22,50.00,1.43,9.11,0xa3fc4d68f7c704af546e43cdd74593f0f5c0ab410fcde0c4b8199d95ce9f6f8b,1187703,1187414
https://devnet.zama.ai,424,12,156.17,44.22,25.00,0.85,7.94,0x46793a4f8b560f2b7adf4afb36ef01a722bbcbc00e0fcea940ae75ac1746b815,1187754,1187465
https://devnet.zama.ai,425,13,156.26,44.22,25.00,0.86,8.07,0xcadfe9b16862ce691c4bb59bbaedb54274a6dd49be3700e48ae0343b0b58e46c,1187733,1187444
https://devnet.zama.ai,426,12,156.22,44.22,22.22,0.85,4.10,0x92773b3bf30076b6c09e152652bbb4b76e3e48d592165b486ea12d21fae1f907,1187763,1187474
https://devnet.zama.ai,427,15,156.05,44.22,46.15,1.39,8.75,0x674cdee7b9fede5bdf66e66fa13d8fd9889891155ebd68bd527c30bfc6b00c9b,1187757,1187468
https://devnet.zama.ai,428,12,156.13,44.22,10.00,0.86,8.08,0xc45d8f47a757945466a790466555e822d6a640446b8c9d27a5e92d066ae71b5c,1187811,1187522
https://devnet.zama.ai,429,12,156.09,44.22,30.00,0.86,8.68,0x06e062e2845ad6206255c74c14cc920f8eabb5ae4aafb0a32a016085fba60540,1187793,1187504
https://devnet.zama.ai,430,12,156.26,44.22,12.50,0.86,7.75,0x9ce8db3cecc6b981e5befe8631d129df3d3afde09769f58a7dbb9b2d7bdf5137,1187730,1187441
https://devnet.zama.ai,431,16,156.07,44.22,45.45,1.53,3.89,0xd6588a801a78418c6cac9f7ed52c57033e3b8bc33b5bdd931b708209d5bea02f,1187727,1187438
https://devnet.zama.ai,432,12,156.35,44.22,27.27,0.87,7.92,0xb2a5dba581ab08e246e2bcfedfa6496fed2ead7d5c1c69462cac73ac8ed929b8,1187754,1187465
https://devnet.zama.ai,433,16,156.19,44.22,45.45,1.60,3.81,0x90eb03fcae00b5098e74e586ffded4ff6f1ee708e3c900b0d69264c1c34539e8,1187775,1187486
https://devnet.zama.ai,434,14,155.97,44.22,18.18,0.86,3.85,0xcd294ea8f33d4ac2f4baec1ad0705926916cf0a481db41127f99eed6ac7c61f4,1187763,1187474
https://devnet.zama.ai,435,12,155.97,44.22,27.27,0.87,23.49,0xe2e8d4306f7cdd9de36b62e2c03fe3b3e125203007d20556ad1e4dfbe898a388,1187733,1187444
https://devnet.zama.ai,436,20,156.25,44.22,37.50,1.38,8.11,0xe6609db776f93e4815eac657f6fe29017d1a66d3d51060b81b0f72023acd73d1,1187688,1187399
https://devnet.zama.ai,437,20,156.06,44.22,53.33,1.46,4.30,0x963af3e4960569982580cf2ebdccbd7ab332ca08b8d7c5f4fbe6378446d5a658,1187727,1187438
https://devnet.zama.ai,438,17,156.21,44.22,53.33,1.65,8.81,0x2bebf36f8327f111bfa30f7619044256c079c1aed80cca2eac067870e294910d,1187712,1187423
https://devnet.zama.ai,439,16,156.17,44.22,30.00,0.44,8.32,0x0319d9faef7b77fb429a0a7c77057306d1e03a9ecf71c26e4b0570392d752fd4,1187676,1187387
https://devnet.zama.ai,440,15,156.25,44.22,38.46,1.31,8.10,0x0c123e2f0473da906b98afc5ea5322904b520b5c68a059cd4aafa8b9cee037a7,1187748,1187459
https://devnet.zama.ai,441,14,156.08,44.22,18.18,0.86,8.29,0x4768f6213c905fae6361f28e5842cff7b3f2298ec0cbf8ff5b1f0d2b78223aaf,1187733,1187444
https://devnet.zama.ai,442,15,155.98,44.22,46.67,1.66,8.03,0x13a524386a0f36bb7c0321168600460308027008ce174900712fb7cf97ea2f36,1187682,1187393
https://devnet.zama.ai,443,14,156.08,44.22,38.46,1.46,4.10,0x5fe5da69219333e98fcdbe51884cb915aee080306648b1054668d794d9e6506c,1187739,1187450
https://devnet.zama.ai,444,13,156.28,44.22,27.27,0.86,7.99,0x21b08c800ce65ab52e2aaeecd95a61bf207ba1b077536d859699690e54fab99f,1187751,1187462
https://devnet.zama.ai,445,19,156.12,44.22,35.29,1.35,7.89,0x30f34cda0a44cc071486a206d20dfa3ec198e4d507c75284d7147cb2b7213e0e,1187766,1187477
https://devnet.zama.ai,446,12,155.96,44.22,20.00,0.86,9.18,0x869dce0bb78b410ba4d9ba0a035b6d64ae3b41a83ea48e38ea7fcb642565d091,1187763,1187474
https://devnet.zama.ai,447,14,155.99,44.22,55.56,1.58,8.09,0x601dc3a6c460141b4f97d7c96ec2734ce1524302ac35db2d56654cee55a7a4e2,1187739,1187450
https://devnet.zama.ai,448,15,156.21,44.22,30.00,1.73,8.27,0x9d8c00e067ab796243e13709cc12daadeba7301846cc967a386e190ba91281f1,1187751,1187462
https://devnet.zama.ai,449,12,156.14,44.22,22.22,0.87,8.29,0xcb7d1f6f211bf2cd0079971da01ea6ec5207c600eea081a3d359883e7f751542,1187778,1187489
https://devnet.zama.ai,450,15,155.97,44.22,36.36,1.80,4.00,0x182f60a1e020a4fc759f9b6e7a2d67591295c1b48f806c9feb82f60e67474854,1187676,1187387
https://devnet.zama.ai,451,15,156.07,44.22,27.27,0.87,8.74,0xa59060e5bfcb6920c64a77d67b4c56c54440cb3e5d4d2e53fa0a3ae125ae557e,1187742,1187453
https://devnet.zama.ai,452,12,156.25,44.22,14.29,0.86,8.84,0x90797ea1f47196e41b708a5ecf3970a2476b37f456dc4159426dd499b5893ba2,1187751,1187462
https://devnet.zama.ai,453,17,156.00,44.22,36.36,0.61,7.86,0xae65398616a9683174507460629901bf5feb1743ed9b9d8e0282ce0929239ed9,1187736,1187447
https://devnet.zama.ai,454,16,156.19,44.22,36.36,1.62,8.17,0x8cfde0a9c1220ed4976e94d5910efd706cb4eb416f4991d20d071a239e53aa3a,1187778,1187489
https://devnet.zama.ai,455,19,156.24,44.22,37.50,1.60,4.34,0x4a49262f544d010d71540eca00c6786f0fae860b5adb128814943042e897fdee,1187724,1187435
https://devnet.zama.ai,456,14,156.32,44.22,20.00,0.85,8.19,0xea2cf9df0e8278c8869a77fff25f0428c8a1b1f81119e5c7e6ff5667a4c9c6cf,1187730,1187441
https://devnet.zama.ai,457,16,156.10,44.22,57.14,0.85,8.21,0xdadb4c9a1a174ed6424a18c69b3879a7d2db0c364637bb567e5feb8c44aa8422,1187712,1187423
https://devnet.zama.ai,458,13,155.98,44.22,25.00,0.85,4.17,0xb0d83233668dc89a3c2dffdc024e83826bb82c305440ad32b018c85d8e6d1d62,1187751,1187462
https://devnet.zama.ai,459,19,156.12,44.22,57.14,1.96,8.26,0xac2c3bd80bfdb67e9c0bdd2382482b9bb04818660661f83b806588011ac3f1f6,1187700,1187411
https://devnet.zama.ai,460,12,156.16,44.22,20.00,0.86,8.87,0x949dde42f473944cbf03a4ac2d744953db3f6dfee68e181ff5028516636c22c7,1187697,1187408
https://devnet.zama.ai,461,12,156.26,44.22,36.36,0.86,7.75,0xb793148b46465d802bd95b054af5a3fa7d54a240de26928ab56cf4ed219ca121,1187706,1187417
https://devnet.zama.ai,462,15,156.17,44.22,54.55,0.86,3.84,0xc6805961aa6a9caf33430eda0f98e4d40e73a53fabcc9994c302584b4dd2c25a,1187766,1187477
https://devnet.zama.ai,463,19,156.09,44.22,46.15,1.40,3.62,0x5b5f56267e03c8289f073e6ce6f6b2cb7965079e021784b8cadda197a664775d,1187673,1187384
https://devnet.zama.ai,464,12,156.27,44.22,11.11,0.86,7.99,0x40bb16758eb16b98433f009d8572f28ae03defdca6ebed7d2db20201aa2b95dc,1187790,1187501
https://devnet.zama.ai,465,13,156.23,44.22,20.00,0.87,3.82,0xa4130cd6dce02fde4530e524b689c101ad833f3c386f5fd5f812e62558e71f4d,1187706,1187417
https://devnet.zama.ai,466,14,156.24,44.22,16.67,0.86,7.82,0x0e46f901f2919d5ed87522fd7e08c2c5dab72039a2bc4bf12b89168e222b8068,1187736,1187447
https://devnet.zama.ai,467,15,156.23,44.22,40.00,1.32,3.79,0xf959b3d57301ac66ccabbeb2f0c514feec7522eb51ca4a3c0546c8dcf531f35f,1187838,1187549
https://devnet.zama.ai,468,13,156.20,44.22,10.00,0.86,9.17,0x326bbe861f21dcd603dbd58eb91ebe2c157af1ba443c22984f1af7d0fa07b022,1187730,1187441
https://devnet.zama.ai,469,38,156.10,44.22,100.00,0.86,8.86,0xb5441aa581cf7c0d534b400c9f16a2adafe97ef4fbf002f0665506d642f50d8d,1187694,1187405
https://devnet.zama.ai,470,14,156.23,44.22,20.00,0.87,7.78,0xbd02dd4180ffd500a255bd88be3e1168e660346d17c5cc9d1f0de20bcdaffbc5,1187796,1187507
https://devnet.zama.ai,471,15,156.10,44.22,45.45,1.62,3.76,0x8309f367529977e633714f8c6f2090593ab836df1fe420b33e029da288679c5d,1187727,1187438
https://devnet.zama.ai,472,12,156.26,44.22,12.50,0.87,7.99,0xafdce5dfb4413c92009bdba4c56c2f1b0ff1f8b18e305ef3c963400f5cbade67,1187727,1187438
https://devnet.zama.ai,473,19,155.98,44.22,53.85,1.50,3.99,0xecced4dc5699f1d3565fa651e3bc2638e7af666b928f449cd0301938f03f0617,1187736,1187447
https://devnet.zama.ai,474,15,156.38,44.22,33.33,0.85,8.97,0x68c8cf5b9d9662f3560975c12a97157a648424a5da40efc374385b31bb45e3a8,1187721,1187432
https://devnet.zama.ai,475,12,156.19,44.22,20.00,0.86,8.04,0xd50108e98c5bcbbd8100e3b523adf82abbb9a232aa2e345fc951c28e4754b54f,1187763,1187474
https://devnet.zama.ai,476,18,156.32,44.22,27.27,1.33,7.99,0x6078c80ee9acc1b3d902efb546b70abd280a6efb42cb79991a6135454d6c4c2a,1187790,1187501
https://devnet.zama.ai,477,13,156.00,44.22,50.00,0.86,3.89,0xdfbbf42d6e7a95efa98099770f5f54b5ceeafc1bfd9f1535f09cb1c99d370d67,1187745,1187456
https://devnet.zama.ai,478,14,156.29,44.22,27.27,0.86,8.71,0x354a915b877f6c48140b109b9399b287a90c994b11d15a14f27178f28213ed73,1187769,1187480
