provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,146,14,156.17,44.22,40.00,1.55,8.16,0x43a7fb6dd77a380bf1056250f85043a717eee2a75e6464d9d02c630b126750f6,2740761,2740480
https://devnet.zama.ai,147,12,156.29,44.22,12.50,0.85,7.32,0x006d8b4ae01ae5b406bec3659b1a4e682a7c72a03834fa8aa23560003d562aba,2740767,2740486
https://devnet.zama.ai,148,17,156.07,44.22,46.15,1.51,9.31,0x4c9bceeb40b6579484a203f1af6f963d8e700d482bda942f5cbf3d2b454d14b7,2740695,2740414
https://devnet.zama.ai,149,13,156.30,44.22,22.22,0.87,12.45,0x03c87562f3b18516ca2da202b14de041d29887b395ca3bdb3a843cbddc657d66,2740725,2740444
https://devnet.zama.ai,150,21,156.10,44.22,47.06,1.46,8.45,0x907aea426285fc01414aa89b16d6dd1de9ac68160b1493330a7d873e1f5762c5,2740767,2740486
https://devnet.zama.ai,151,13,156.11,44.22,27.27,0.86,7.26,0xc739e9391e42ae1264d2bbb22c316003cebbbc61e550ef770c38e404556df0d8,2740764,2740483
https://devnet.zama.ai,152,13,156.12,44.22,33.33,0.85,8.40,0xfc9f9c67d0d7651b51f325d3bc8df8220bd19a67ec084b281cd502fc4a4484c4,2740716,2740435
https://devnet.zama.ai,153,17,155.98,44.22,69.23,0.85,7.41,0xc06b6e86aeda10ed597b61fa9e6802f9d2f7ac2c8349363ca820128eed98913b,2740716,2740435
https://devnet.zama.ai,154,16,156.10,44.22,40.00,1.62,9.30,0xaa9dd4151d839937e73c7780e64d6a9f370c9419b410db08e9faec7016fb134b,2740737,2740456
https://devnet.zama.ai,155,13,156.26,44.22,20.00,0.87,8.27,0x272919b955c08c89971af162e2c2017830b1ad7c25bd73ba77ef8ccf28c0aa13,2740719,2740438
https://devnet.zama.ai,156,16,156.24,44.22,33.33,0.87,9.32,0x9e8244488bb65d9393ef2aa1f36c4953a3ec334987fd6ab6be1522b42948806d,2740710,2740429
https://devnet.zama.ai,157,12,155.99,44.22,30.77,0.86,7.34,0x8946570b5c76295fa3bfcdd47f212d98d78802f401c091c4868467b3957c8d8e,2740746,2740465
https://devnet.zama.ai,158,15,156.29,44.22,41.67,1.58,8.36,0x61d0bb2c8b3c1d5b6ef9ec3ce573e125907505833e74e1eac314659fb3bfc835,2740767,2740486
https://devnet.zama.ai,159,13,156.08,44.22,30.00,0.86,8.42,0x38c8efc0a54cf3972d671da4819db8ae9ebb6d82f3c522980433ec67d1debf75,2740779,2740498
https://devnet.zama.ai,160,13,156.19,44.22,27.27,0.86,12.39,0x549a1492521182f496707e4ff913875a55da244d7fdeec05450cdb787e7bbe86,2740746,2740465
https://devnet.zama.ai,161,18,156.18,44.22,33.33,1.27,8.23,0xbba19cfad1428f8f45220fc29b49a8ca155a1dfb17f76310704285b0285a50ff,2740761,2740480
https://devnet.zama.ai,162,13,156.31,44.22,9.09,0.86,8.35,0x8a855b7e84285141132ac83eb15325742f394074daa8c36d8a495067c6e9a53b,2740749,2740468
https://devnet.zama.ai,163,13,156.30,44.22,30.00,0.87,7.13,0x5f39838562c0864de46a274f3ec1039dfa06403d25d195cdce52f6cef191ed60,2740761,2740480
https://devnet.zama.ai,164,12,156.21,44.22,22.22,0.87,8.12,0x818151d4dd09187d166dcea266d05234d62720bbb621d09d4bd814b006fce2ba,2740728,2740447
https://devnet.zama.ai,165,21,156.23,44.22,40.00,1.37,8.05,0x1d6bef4d444b79e8cb938991e3d0b05a4eb5f9f87b5020439a1c07830385db18,2740767,2740486
https://devnet.zama.ai,166,11,155.96,44.22,11.11,0.86,8.36,0x6e85275f9e0b35edf14e64aa89f8291a4385c6b919246de7d14de1df812a2a87,2740770,2740489
https://devnet.zama.ai,167,19,156.02,44.22,50.00,1.34,10.24,0xbbc4061f1392da86f5261d8d08e16e8fc681e474dd283faed8cf3405ff903c0b,2740704,2740423
https://devnet.zama.ai,168,13,156.01,44.22,12.50,0.87,12.52,0x21017d30c6b3a27ac0a7b6ef63f5dc55443f7fbf038ee343c1398ac2a2799dfe,2740776,2740495
https://devnet.zama.ai,169,14,156.33,44.22,41.67,1.58,7.29,0x44e37c64c3673c08dbd1b5f02815642e99f42d8ad2a797811aaa8bbe49680a60,2740728,2740447
https://devnet.zama.ai,170,15,156.02,44.22,33.33,1.71,8.24,0xf81f1998951301a209f459f645e54b7995b935a215d734f666728e5bdb97345b,2740740,2740459
https://devnet.zama.ai,171,13,156.33,44.22,11.11,0.86,8.11,0x0e7ec203a65293e2417134fbbb3736f9c83ea063b73cfb7c2c4378adf21d0474,2740737,2740456
https://devnet.zama.ai,172,20,156.21,44.22,47.06,1.72,9.32,0x7dcdea817b80a1d999a9456559611f6999da2c4aa89899d8c113e89c624ccbde,2740758,2740477
https://devnet.zama.ai,173,13,156.25,44.22,30.00,0.85,8.34,0xfcfa88fe30da794433bba0405dc778c93c16b2b6e1bf01275982761316dc6dc1,2740758,2740477
https://devnet.zama.ai,174,18,156.27,44.22,44.44,-3.88,12.27,0x814f6832ffadc56deb4b68224916851d1545130e5300c249d989839a54547c5c,2740695,2740414
https://devnet.zama.ai,175,14,156.04,44.22,30.77,1.54,7.93,0xa9db25f126ea1cbaab6441d43f550386d3489cdedf977ec9de586b38968722b2,2740719,2740438
https://devnet.zama.ai,176,19,156.25,44.22,41.67,1.37,8.11,0x38a47189a853d1adf10f650d15e7f7e3624428c565872688be3a2d70795d2566,2740701,2740420
https://devnet.zama.ai,177,12,156.03,44.22,30.00,0.87,8.34,0xae3c7e71b3e6986af6ad84933413f556e5dfff6861849fbb4b3ec48908d60070,2740704,2740423
https://devnet.zama.ai,178,21,156.24,44.22,41.18,1.36,8.31,0x413c83526a4927db35a6566b750e601b0f35e34cdbf49a6d12edec15125b4403,2740746,2740465
https://devnet.zama.ai,179,15,156.22,44.22,46.15,0.86,8.20,0x4878096767abd38b5305a7ebb533e89e7d925a607c0724772f4d59f3675a873f,2740737,2740456
https://devnet.zama.ai,180,12,156.21,44.22,20.00,0.86,12.28,0x12403269e87eba1018808cb6b80756b24829f56f0bb75ad228e667f11aa9796d,2740713,2740432
https://devnet.zama.ai,181,13,156.24,44.22,22.22,0.86,7.23,0x5590ef02ec06b9fca0fa3a3be1fb50611da11c1342c7eb2d7ba1eca0bbb786d4,2740743,2740462
https://devnet.zama.ai,182,24,155.98,44.22,94.44,1.46,8.23,0x40d028d2da714c4cc091a6fe93e727637ccffd4467e153e332ef6440abedbda8,2740749,2740468
https://devnet.zama.ai,183,14,156.29,44.22,41.67,0.86,8.31,0x4c22e5a23b68bc96b32063fa368cec5cdbbc21764aca6c246703d697c3916fa8,2740836,2740555
https://devnet.zama.ai,184,13,156.14,44.22,18.18,0.85,12.49,0x1e49c487d5a4f3f423c731dee2afd19bca258317913d4c8bdf3ebe6352bc01ad,2740689,2740408
https://devnet.zama.ai,185,13,156.13,44.22,20.00,0.85,8.35,0x4902e7fd423cd1e065ca25072bb8c1a305c732a01653ac1b05cb4ab12aec65d5,2740698,2740417
https://devnet.zama.ai,186,19,156.45,44.22,46.67,1.36,12.90,0x1b1e3f612ba3fefaa23cbad337643936d5afe1f31cf16be6f09b67a788157f88,2740752,2740471
https://devnet.zama.ai,187,13,156.27,44.22,25.00,0.86,7.22,0xe014a07c9d8468e21ac1324926332ac2111b2672dd7fcb33b7c535071bcb926b,2740809,2740528
https://devnet.zama.ai,188,13,156.24,44.22,27.27,0.87,8.35,0x868ef1853b01d466f2965937547cef73822df854638910851e7a871843215ea3,2740779,2740498
https://devnet.zama.ai,189,21,156.05,44.22,60.00,1.79,8.30,0xf95cb2aab7c3a521d593bad555275b91f9ecbc5265954a64d20ec58a5fea6b8f,2740776,2740495
https://devnet.zama.ai,190,12,156.16,44.22,22.22,0.85,8.19,0x35bb987ed209979d28fbd44bdd365da998f96311840f3e2a9b78c566b867c15b,2740749,2740468
https://devnet.zama.ai,191,12,155.92,44.22,12.50,0.85,8.18,0x638a21f2b77194512cb86b3f088f5ffb4f8a6f89de1b46be24d08654682bdc3d,2740740,2740459
https://devnet.zama.ai,192,13,156.25,44.22,20.00,0.85,7.94,0x6aefccce230c3688cc314bba08cefb79fbf056ebaf64f815d0bff52238b6d6d0,2740740,2740459
https://devnet.zama.ai,193,15,156.30,44.22,35.71,1.54,7.30,0x4640334971a879aef9aa85558a1405fe97879e2e0e451d17a58d8c26bb26112f,2740782,2740501
https://devnet.zama.ai,194,14,156.22,44.22,30.77,0.86,8.08,0xd03bc6fc051a606c2c120e65dbf175ee358c6134635303f6cf2de096b13884f8,2740698,2740417
https://devnet.zama.ai,195,15,156.15,44.22,41.67,1.42,10.33,0xbb8c56512224328a1522d5f41107c5541160d297bda9abee7328f26e78812979,2740734,2740453
https://devnet.zama.ai,196,13,156.29,44.22,16.67,0.87,11.85,0x6fedc50ceea5a4b5505888a14a04d24da7e9dc88ff2e7d16cb4a23ae5d5aeba9,2740755,2740474
https://devnet.zama.ai,197,20,155.87,44.22,41.18,1.31,7.95,0xda2fd4961b6b61d8fd730208f86210d44bad9c68d2696e7b4a7cea6c1088fc0d,2740713,2740432
https://devnet.zama.ai,198,21,156.05,44.22,50.00,1.64,7.36,0xa3831c171b10ce883a625468e0d93858f40cc3f7869cff7716cc68f716b6279f,2740686,2740405
https://devnet.zama.ai,199,13,156.31,44.22,30.00,0.86,8.36,0x2f94957852c48123dd685321d85848a2acad1c157be7ed65c6c4fa93d8c8e9cf,2740698,2740417
https://devnet.zama.ai,200,17,156.14,44.22,42.86,1.57,8.22,0xc80ecf88765341cbb8f4534b4f5028f8b15c13e6cfb840d29e843f1cc532745e,2740731,2740450
https://devnet.zama.ai,201,13,156.31,44.22,22.22,0.87,8.19,0xb4c67daa7364b97ef17a8580c2c8addefb7ce75df3da6b87980ecfce5fbdc93c,2740656,2740375
https://devnet.zama.ai,202,19,156.18,44.22,28.57,1.54,7.25,0xf0ef18cf56e93562d5742fa8fbf89178c94815dad1d4838d6faf3f066cf86b9f,2740719,2740438
https://devnet.zama.ai,203,14,156.19,44.22,25.00,0.87,8.44,0x8e5edeeca22eeb3a228fc55eea427776d747d5d73be7a6d82da08ac025fef8ad,2740743,2740462
https://devnet.zama.ai,204,14,156.05,44.22,10.00,0.88,11.37,0x28f83f5bf11ab66418601d185224edf13d84319e73c3f3d7a5dc1bd784f16849,2740779,2740498
https://devnet.zama.ai,205,14,156.12,44.22,20.00,0.86,12.29,0x9804e30c226b1ec600cdac0e132963cd6e443b13bf5016c96f7f45d31b8e0b44,2740788,2740507
https://devnet.zama.ai,206,18,156.07,44.22,47.37,1.29,7.97,0x42bb4d41b21d92f52d11b6c95ba0d43ba6b70513120a35fced35b7e180440073,2740716,2740435
https://devnet.zama.ai,207,12,156.06,44.22,18.18,0.87,8.15,0x939e8f9ca7761b987a8115f5a7d02feead6505c99f8e7a70f8b1dd090935b39d,2740707,2740426
https://devnet.zama.ai,208,13,156.07,44.22,36.36,0.86,12.34,0x115c3cd6d314ce10f37564447afd48f4c8a64e5aa1af28353591832873728768,2740755,2740474
https://devnet.zama.ai,209,20,156.19,44.22,68.75,0.77,8.40,0x590fddd1ef8031d16f56a846293b1a9d13d78aa7bbaafdc94f40e644efe26355,2740749,2740468
https://devnet.zama.ai,210,20,156.25,44.22,46.67,1.53,7.43,0xfbafa4ea24162fac74be3c32acc7b8b251543646e11e0580062dbf2598fd3cf3,2740785,2740504
https://devnet.zama.ai,211,14,156.03,44.22,23.08,0.85,8.47,0x7649206de8cf1e9f31d955041aad6a67a83c93e20d889fb47df1b0ab1fd570ee,2740776,2740495
https://devnet.zama.ai,212,20,156.03,44.22,35.71,1.23,12.48,0x73c3233aeeffb8fe5724ef28f8b4a37fa985f99e6e1ba239fdb6470e12f7f7b6,2740707,2740426
https://devnet.zama.ai,213,16,156.19,44.22,46.15,1.55,8.14,0x9b6050fa1e3a708ac8ca8816c0a4bdcda310ff3bd048f3e5199a39cee7cdc986,2740836,2740555
https://devnet.zama.ai,214,16,155.94,44.22,22.22,0.86,12.46,0x13eeba0c0ca2454b40c9f98bbed726956241451716b332035ebe245555b34165,2740746,2740465
https://devnet.zama.ai,215,23,156.10,44.22,66.67,1.73,8.34,0x99889d2ed98055da5065d4ad72859498fab012794abfe8f7295f175bbbd265a9,2740731,2740450
https://devnet.zama.ai,216,14,156.16,44.22,41.67,1.65,8.29,0x30891bd4e62480170c946d032b533bc97bc8a73dd6db0dbf7c124c4c8f27aa53,2740695,2740414
https://devnet.zama.ai,217,16,155.96,44.22,45.45,0.87,9.06,0xf269b5cfb1fd542deb37e9ad1c3f66613972093b7740e842c166ebb0285c7c30,2740722,2740441
https://devnet.zama.ai,218,13,155.97,44.22,27.27,0.87,7.38,0x532e1de4e378285f29d0c7ed25f0f5ee7e5e5a2ce4150ea1852f36dbdcc13400,2740680,2740399
https://devnet.zama.ai,219,22,156.16,44.22,50.00,1.32,8.18,0x5c56f8261c0d5230d09d578de4a10d8bbb115758efb795cff10cb61ffc3c598b,2740716,2740435
https://devnet.zama.ai,220,19,156.14,44.22,37.50,1.48,7.38,0xab50d58079c1021795ed9398b90898b376421ac004043e55c391a52da69e2043,2740749,2740468
https://devnet.zama.ai,221,15,156.33,44.22,36.36,1.51,8.37,0xbb737cc2e32f03269e5908baf9aeab7312ec307e584ff941b667cc56c978fd19,2740809,2740528
https://devnet.zama.ai,222,23,156.28,44.22,58.82,1.49,8.17,0xaf1ad88a3328b844f5f8119aa12d54698b70683ea37c24f560a3c5f314ee0f07,2740719,2740438
https://devnet.zama.ai,223,12,156.25,44.22,20.00,0.87,8.26,0x01dea3b6d5b44844dd20e0cca898065f78c8ac6dcc6e4c70edbecb52e66032a5,2740722,2740441
https://devnet.zama.ai,224,12,156.09,44.22,27.27,0.87,7.26,0xb5c83d21d58f73f70076df281f709c5cf78e5e5b717eb138d5ec382f6dceaa6d,2740620,2740339
https://devnet.zama.ai,225,13,156.12,44.22,25.00,0.87,8.10,0xab50777eca621c291bc6bce8e7e669ca0261820ed81d6ce75c8f3553955a57f9,2740719,2740438
https://devnet.zama.ai,226,22,156.10,44.22,50.00,1.41,8.30,0x0e8d340d3b11d2e6351a22eb0cfc5e5f4a88b651f01f4ad0d8a0b73001dddaf4,2740740,2740459
https://devnet.zama.ai,227,13,156.16,44.22,16.67,0.86,8.08,0x24e4604be63e044fc252acc569218945a72878c2bd9de72efdaa16a2ecb7421d,2740728,2740447
https://devnet.zama.ai,228,12,156.26,44.22,30.00,0.87,8.16,0xff1ce94ce7d21eaefd86c8323f6ee0f9fefe767d790ca0b343d2a9b477651d21,2740671,2740390
https://devnet.zama.ai,229,14,156.06,44.22,18.18,0.87,7.36,0x9a28b901eda358bda7df24bbc3c50e05076c92cd15c57f6a229194b97b9bc765,2740746,2740465
https://devnet.zama.ai,230,16,156.21,44.22,57.14,1.68,7.36,0xf17f90fa4a05a175c812bc35b8894b9281af085e275b766ce0cc421e507f5662,2740692,2740411
https://devnet.zama.ai,231,13,156.31,44.22,20.00,0.85,10.88,0xfce8be64759d2c7a6b278eddef0368517c574ff2a02b41b9a16a000efd0963b1,2740731,2740450
https://devnet.zama.ai,232,16,155.99,44.22,41.67,1.52,12.19,0x6a822801956b7ac77f366093679859dfe28b1eb972ddb0add5d0480c5b7ea237,2740710,2740429
https://devnet.zama.ai,233,12,156.37,44.22,18.18,0.86,8.15,0x3aa71f719c4be8aa963b5e5dbdf9e3a75ea1041b40b6012ad485500d322e89b2,2740761,2740480
https://devnet.zama.ai,234,18,156.23,44.22,45.45,1.43,8.13,0xe11bdd54679b53cfa6bf460d2880ce43aa9dcd9db126c305eddd919dfd623847,2740725,2740444
https://devnet.zama.ai,235,15,156.10,44.22,55.56,1.72,8.22,0xe0bb883cfa416f6dca2511db0ecce1e07d18a550f5cd30267a365a22609599af,2740764,2740483
https://devnet.zama.ai,236,19,156.16,44.22,60.00,1.51,7.38,0x140b8e7c71f20b8cb78d07a6119a29fd678d2bbed1e5c53ab407fce568b4cdbf,2740767,2740486
https://devnet.zama.ai,237,15,156.31,44.22,22.22,0.86,8.34,0x762fc1a62d050e69d30e73a255329961e3d3a1d817f1b19ba35ecfdf5c5daedb,2740806,2740525
https://devnet.zama.ai,238,11,156.15,44.22,11.11,0.87,8.38,0xf0b7d1e542f55739506d6818fdfc25840f40e719835fd54c5f16253398fbdff4,2740758,2740477
https://devnet.zama.ai,239,14,156.06,44.22,36.36,0.86,12.27,0x877a3ea236018731a89f563cad89c960348e50dc7b9061fde0a9d1ee3a31275d,2740737,2740456
https://devnet.zama.ai,240,21,156.19,44.22,78.95,1.76,8.34,0xedee1f6db092155034c06a70bf5f13e42cdf789549a5a716633387d9186c4aa0,2740767,2740486
https://devnet.zama.ai,241,15,156.20,44.22,25.00,0.85,7.17,0x0d2736b3c2da460ba019798ff548378cc78036c2c1cb19e97eb9d6481c701a9d,2740758,2740477
https://devnet.zama.ai,242,12,156.27,44.22,10.00,0.86,9.32,0xe051e32ca0d9242059055b5659f5cb93c1477e85388dd534fc462e8650b1e86c,2740734,2740453
https://devnet.zama.ai,243,13,156.12,44.22,12.50,0.85,12.19,0x3ea8945c89a6bd48b635f69aa1bb7027b0a275d4faefc8025d57f2f8952293e0,2740695,2740414
https://devnet.zama.ai,244,15,156.45,44.22,33.33,1.50,8.24,0xa43f03476f3331c4ddac231c68124d2b51280ca7edffe438d9431b28fb73db2b,2740761,2740480
https://devnet.zama.ai,245,13,156.28,44.22,30.77,0.87,8.81,0x0c2905d8c59572b437f2600a974183363122a95a541411676dcdf947206f8940,2740713,2740432
https://devnet.zama.ai,246,13,156.25,44.22,20.00,0.87,12.20,0x076338599b6992eb36927eaebd25d5493bd898f6fe61eb1cc567435d8e424644,2740758,2740477
https://devnet.zama.ai,247,12,155.87,44.22,22.22,0.86,7.69,0xa4bb2fec45c0980b9bb3ccf2b5fbfce958971a5702449008ba638d28751ecac8,2740758,2740477
https://devnet.zama.ai,248,15,156.26,44.22,38.46,1.59,8.23,0x2e3036b1ebf17ec32e855dd6ff89afecc52a854c75dc501f4e7c5bcf0ee628cb,2740716,2740435
https://devnet.zama.ai,249,12,156.14,44.22,14.29,0.87,7.34,0x38d57c2d898699d8ffee89146e5e1b072595f567051dce9f0c269e34f7603405,2740728,2740447
https://devnet.zama.ai,250,13,156.21,44.22,38.46,0.86,8.35,0x4ccab22048404e8f00e53dba1e72c5d9e34ddabf86010194f356fec0ff1eb1a9,2740647,2740366
https://devnet.zama.ai,251,12,156.14,44.22,25.00,0.86,8.34,0x4b74d5e38da8332885cbf9f766ba98fcd3429737f49c5c3f6dfe85fbcce827b3,2740770,2740489
https://devnet.zama.ai,252,18,156.37,44.22,37.50,1.36,12.35,0x5985da35b280d2f7dbbb5737d2cc59697b48a82d4bffa681e962a21ad180c530,2740767,2740486
https://devnet.zama.ai,253,13,156.34,44.22,22.22,0.87,8.09,0x190c37fc55afaca97878a9ef62834bbf67d8c642f99e12183bfe5de49db5c20f,2740695,2740414
https://devnet.zama.ai,254,12,156.13,44.22,22.22,0.86,8.19,0x2d3deb3f6e8267e9f6ce3113b2615a92ba058c74cbeebd974dcff18d54311037,2740737,2740456
https://devnet.zama.ai,255,14,156.25,44.22,11.11,0.86,8.15,0x9b7687e51e10c985adced45af79e913aae201b24b63a503056dcb0fc49eeac27,2740818,2740537
https://devnet.zama.ai,256,19,156.34,44.22,47.06,1.33,7.20,0x25ae25869b07d205bb17a75d8975b3559aed308a809bacd6cc40d047faed579d,2740734,2740453
https://devnet.zama.ai,257,13,156.18,44.22,33.33,0.87,9.36,0x1d17d42ff3590c7b5dcb1010554eebeebc55bb52fd4a05c2df83bc8b69696435,2740722,2740441
https://devnet.zama.ai,258,16,156.29,44.22,73.33,0.87,7.46,0x36036835a8b75dd8def87d7d663a5d722e8fa3eebee6ea9c6916c2e933b52691,2740764,2740483
https://devnet.zama.ai,259,13,156.15,44.22,20.00,0.88,7.34,0x7853d9d815391853ff014538273ef0defc7303ebbf08f30f62a99d270ed8278c,2740755,2740474
https://devnet.zama.ai,260,19,156.19,44.22,33.33,1.29,8.14,0xbf9057faae4803e8195e260d84cc245e63ab59e9286705a3d076299f09f6a3ec,2740749,2740468
https://devnet.zama.ai,261,13,156.14,44.22,12.50,0.87,8.16,0x96d60417eb189a5791da3d27e0c93599f3441e4dccca64995edeae9fc9902db4,2740701,2740420
https://devnet.zama.ai,262,12,156.35,44.22,20.00,0.87,7.38,0xaf5877b069cb365a02b65808d1b9c816e58b6a5be86fd94e6d82e7b23ca169e2,2740737,2740456
https://devnet.zama.ai,263,13,156.16,44.22,18.18,0.86,11.36,0xe40b2b7adcccacdfa69ea3121eb11959ee480eb9da8fb8c7ce65ea60f8d03f6e,2740767,2740486
https://devnet.zama.ai,264,21,156.05,44.22,73.68,1.32,12.24,0xebe36be41546c4267bc9e6e10c250b54f31f5d1aea363c7b4aeb8a9083cfebb6,2740692,2740411
https://devnet.zama.ai,265,12,156.22,44.22,33.33,0.87,8.25,0x42e862373c31db0e40688bae953718e06af5930be5cdfef64c251feb5c7a80e0,2740773,2740492
https://devnet.zama.ai,266,13,156.11,44.22,30.00,0.87,7.35,0xf19d47efe5244aa342014f8aecc69e21cb2b4a6fd2b9cb4b6efa8a2763a58834,2740764,2740483
https://devnet.zama.ai,267,21,156.05,44.22,44.44,1.45,9.25,0xe32fc51e262853a03ea9ce2e0b52357c77a5bc4e53c282801c84883b11eafe57,2740821,2740540
https://devnet.zama.ai,268,14,156.06,44.22,27.27,0.86,7.35,0xb072a2ec1207491589a4f96a9c999f8820c4971e4c28190aba13112d4d4555d9,2740749,2740468
https://devnet.zama.ai,269,19,156.04,44.22,44.44,0.40,8.30,0xd7d93152e7d006edc341676becf30246b792388f3c330580e6ca72eb4750e115,2740740,2740459
https://devnet.zama.ai,270,17,156.09,44.22,57.14,1.55,9.03,0xead9af843278b4a0ef72052b492d936219c4a576c5b7b402a89312b7ec528592,2740728,2740447
https://devnet.zama.ai,271,24,156.18,44.22,72.73,1.78,8.19,0x07e61963dbd322c38716bf57bffa631018804ea30465e4e3876b8b92ec2fd71a,2740704,2740423
https://devnet.zama.ai,272,12,156.15,44.22,30.00,0.87,8.00,0xa4547b9cbee4301ace475a57ee8cdd8dcfac784792e74d00bc56407219c9f664,2740707,2740426
https://devnet.zama.ai,273,18,156.05,44.22,46.67,1.31,7.05,0x8d64a67c924667d03e7e6983014952ff1e6549ca10aa5ad606ea64ddc4ab1eec,2740737,2740456
https://devnet.zama.ai,274,17,156.09,44.22,50.00,0.86,8.96,0xdc97072ec4614f066b12b25978b28bc13eb24af1b61df2ce5dbcae78f6918a2c,2740695,2740414
https://devnet.zama.ai,275,21,156.17,44.22,73.33,1.42,8.01,0xd8cc7a7c612ea8f336388a40e03a87848467524fedd3bff183812e847b5bc8b3,2740776,2740495
https://devnet.zama.ai,276,26,156.21,44.22,89.47,0.86,7.97,0xbb593cc2158f32c864aab17e85834e85eafd32fb11f8e78e34551b97c211976d,2740746,2740465
https://devnet.zama.ai,277,22,156.19,44.22,75.00,1.63,7.96,0x80753398155eb5598efc34b33ef6f713f184ebed357d73b1c66aa068aeaa7489,2740719,2740438
https://devnet.zama.ai,278,15,156.13,44.22,36.36,0.86,7.94,0x0cfcef3c8a4eda9701b7914b370399e2fed513d32e93a5e2619a35ec1c4e8cfc,2740779,2740498
https://devnet.zama.ai,279,16,156.43,44.22,30.00,0.87,8.07,0x635d286f87ab69a37fd1e4b995d0df2d45e8cdd9f8940e21c33966304f6369aa,2740722,2740441
https://devnet.zama.ai,280,20,156.17,44.22,64.71,1.77,7.96,0xc9540610b827835264b80ea77d442a24a48d52a76c7facb892b68cc280d7c8e8,2740698,2740417
https://devnet.zama.ai,281,15,155.88,44.22,33.33,0.85,8.00,0x8212e4af19503496d8b86bef442c8b730bb04d2f647997b34f21171106465d6f,2740644,2740363
https://devnet.zama.ai,282,21,156.45,44.22,50.00,1.36,8.07,0xcaa15efc0ea7a96490399da84667ee9fd993680fee2ec88e02e3a110bbb4824b,2740704,2740423
https://devnet.zama.ai,283,22,156.33,44.22,62.50,1.32,9.01,0x4c7a3fd1ac68d1af6bc2629cae635289fb9d544d48528ad50bfdcc59caa30f6f,2740737,2740456
https://devnet.zama.ai,284,21,156.22,44.22,64.71,1.43,7.98,0x78e3779eb292256700fedfcc5d65127ed147e4b61869a0e8576bfd4dcb696c3b,2740800,2740519
https://devnet.zama.ai,285,17,156.15,44.22,30.77,0.87,8.02,0xc6a452cc177a79b240db2422f5ae03b7fb0d52b1933f8cb5ef3c48d94f3445b5,2740752,2740471
https://devnet.zama.ai,286,25,155.96,44.22,50.00,0.89,9.07,0x16d36b678e5bc113053ec5ab9e4f6ea5f1545693fca4f9d43996a3d0b7c86219,2740707,2740426
https://devnet.zama.ai,287,13,156.11,44.22,45.45,0.86,11.95,0x10642895fb484ddc3a78b2498a0a437e2018199725b3e3f73086063694b763bf,2740689,2740408
https://devnet.zama.ai,288,21,156.16,44.22,61.11,1.56,7.38,0xf3117096530d277a4a1d9efb89a3654c1b2c3704356167ffc0a0dc01b89c6e9a,2740737,2740456
https://devnet.zama.ai,289,24,156.03,44.22,29.41,0.85,8.42,0x4ba5e52db8ca7ebc77dba1c3c0168ca25d11d2e6968bcebd09bebad7c84ca67a,2740731,2740450
https://devnet.zama.ai,290,15,156.23,44.22,33.33,0.86,7.38,0x9ad4f817992b08334f40e3544645ec729501c0f141c80876a1cd9755ca51c4aa,2740839,2740558
https://devnet.zama.ai,291,13,156.23,44.22,25.00,0.85,8.28,0xe740971e9e39eb1c2a69f5057673248dda75bffce50190f98a238f8944f91f10,2740743,2740462
https://devnet.zama.ai,292,22,155.98,44.22,77.78,1.80,8.19,0x931765a4a5ae2b2284c521031dc6609607c49673ff5a0aac1a26a4a70d7205b2,2740689,2740408
https://devnet.zama.ai,293,14,156.30,44.22,40.00,0.85,7.46,0xa4931170d61ce97150a10bc6f5fc81c2c41fbac070f37e85ad03a083b3e53e74,2740815,2740534
https://devnet.zama.ai,294,20,156.24,44.22,52.94,-3.68,8.14,0xa2fc6720509d7999639babc219af48394e21d921f70a4db9a3047f3bfbfe128a,2740755,2740474
https://devnet.zama.ai,295,15,156.21,44.22,30.00,0.85,8.11,0x86d359b07c45f379fe39c816e11365c4dcf8d59fcc7e06b6867c8bc9204e475b,2740755,2740474
https://devnet.zama.ai,296,12,156.25,44.22,12.50,0.85,7.93,0x81d543b3044ecd8148eca51defb87c07d8de852be12faaa1ec1c38ef0465797d,2740710,2740429
https://devnet.zama.ai,297,27,156.02,44.22,80.00,1.50,7.95,0x459c7738013a55e73d4c138dcc25bab7a0dc36bfc8619807a0d6a59e2a154041,2740752,2740471
https://devnet.zama.ai,298,14,156.18,44.22,30.00,0.88,10.91,0x38d52e3173b1af72b49d3e58fcfe84300578e4aca499cd7091c29e712f11e692,2740722,2740441
https://devnet.zama.ai,299,17,156.13,44.22,57.14,1.59,9.12,0x74bfa30e4e1e4e44c1b09f05cb4e6ca71ca9927e2299c9855d0b11022f61ed57,2740731,2740450
https://devnet.zama.ai,300,12,156.17,44.22,33.33,0.86,8.10,0x42b86af31176348b4b6fb579a815954eacf82633349dbefabed6404e9e2f8fa6,2740785,2740504
https://devnet.zama.ai,301,12,156.13,44.22,11.11,0.85,8.13,0xc918d276b8eba1f4bc9163ebe069bba54d9a50fce847af2205b4cbd5614ca4fb,2740632,2740351
https://devnet.zama.ai,302,14,156.17,44.22,18.18,0.85,8.21,0x1cf198c9fcb2b985377bbfb846feab0dfb1665068b74324e0c97936651adab38,2740731,2740450
