requests,timestamp,encryptionTime_s,cpuUserDelta_s,cpuSystemDelta_s,rss_MB,heapTotal_MB,heapUsed_MB,external_MB
50 Requests,2025-04-13T13:16:22.015Z,0.533,0.579254,0.037673,313.59375,155.58203125,121.56803894042969,21.461298942565918
50 Requests,2025-04-13T13:16:22.020Z,0.538,0.579196,0.042611,314.109375,156,122.4111328125,21.914462089538574
50 Requests,2025-04-13T13:16:22.024Z,0.542,0.583902,0.042631,314.625,156.41796875,123.25389099121094,22.367302894592285
50 Requests,2025-04-13T13:16:22.030Z,0.548,0.586419,0.043011,314.8828125,156.8359375,124.04163360595703,22.82046127319336
50 Requests,2025-04-13T13:16:22.034Z,0.552,0.590178,0.043013,315.3984375,157.25390625,124.88458251953125,23.273411750793457
50 Requests,2025-04-13T13:16:22.039Z,0.557,0.595258,0.043013,315.65625,157.671875,125.7276611328125,23.726508140563965
50 Requests,2025-04-13T13:16:22.044Z,0.561,0.600436,0.043013,316.171875,158.08984375,126.51509094238281,24.17941379547119
50 Requests,2025-04-13T13:16:22.049Z,0.566,0.60541,0.043013,316.6875,158.5078125,127.3580322265625,24.632378578186035
50 Requests,2025-04-13T13:16:22.053Z,0.57,0.610173,0.043013,316.9453125,158.92578125,128.2010269165039,25.085408210754395
50 Requests,2025-04-13T13:16:22.060Z,0.577,0.617297,0.043097,317.4609375,159.34375,128.98831939697266,25.538086891174316
50 Requests,2025-04-13T13:16:22.065Z,0.582,0.622352,0.043099,317.9765625,159.76171875,129.83150482177734,25.991294860839844
50 Requests,2025-04-13T13:16:22.070Z,0.587,0.627275,0.043099,318.234375,160.1796875,130.6744384765625,26.444278717041016
50 Requests,2025-04-13T13:16:22.075Z,0.592,0.63245,0.043099,318.75,160.59765625,131.46200561523438,26.89727210998535
50 Requests,2025-04-13T13:16:22.296Z,0.421,0.423016,0.03005,357.30078125,257.1171875,229.11312866210938,21.83608627319336
50 Requests,2025-04-13T13:16:22.305Z,0.43,0.434313,0.030126,282.14453125,83.0859375,17.73065185546875,17.891959190368652
50 Requests,2025-04-13T13:16:22.309Z,0.434,0.43886,0.030505,282.66015625,83.50390625,18.573760986328125,18.344962120056152
50 Requests,2025-04-13T13:16:22.314Z,0.439,0.443937,0.030503,282.91796875,83.921875,19.416793823242188,18.798019409179688
50 Requests,2025-04-13T13:16:22.319Z,0.444,0.4489,0.030499,283.43359375,84.33984375,20.20537567138672,19.25103759765625
50 Requests,2025-04-13T13:16:22.325Z,0.45,0.455649,0.030495,283.94921875,84.7578125,21.047149658203125,19.70382785797119
50 Requests,2025-04-13T13:16:22.330Z,0.455,0.460399,0.030567,284.20703125,85.17578125,21.890289306640625,20.157033920288086
50 Requests,2025-04-13T13:16:22.335Z,0.46,0.465417,0.030565,284.98046875,85.59375,22.677764892578125,20.60996150970459
50 Requests,2025-04-13T13:16:22.339Z,0.464,0.469956,0.030561,285.75390625,86.01171875,23.522628784179688,21.062891006469727
50 Requests,2025-04-13T13:16:22.344Z,0.469,0.475417,0.030558,286.52734375,86.4296875,24.3636474609375,21.515881538391113
50 Requests,2025-04-13T13:16:22.349Z,0.474,0.480435,0.030552,287.55859375,86.84765625,25.151283264160156,21.96895122528076
50 Requests,2025-04-13T13:16:22.354Z,0.479,0.485206,0.030543,288.33203125,87.265625,25.993927001953125,22.421689987182617
50 Requests,2025-04-13T13:16:22.359Z,0.482,0.489909,0.030532,289.10546875,87.68359375,26.836875915527344,22.874683380126953
50 Requests,2025-04-13T13:16:22.364Z,0.488,0.495731,0.030526,289.87890625,88.1015625,27.62451171875,23.327698707580566
50 Requests,2025-04-13T13:16:22.369Z,0.493,0.501313,0.030522,290.91015625,88.51953125,28.46772003173828,23.78091526031494
50 Requests,2025-04-13T13:16:22.375Z,0.499,0.506853,0.030519,291.68359375,88.9375,29.310501098632812,24.23378562927246
50 Requests,2025-04-13T13:16:22.380Z,0.504,0.51222,0.030553,292.45703125,89.35546875,30.097930908203125,24.686697006225586
50 Requests,2025-04-13T13:16:22.385Z,0.509,0.512215,0.035928,293.23046875,89.7734375,30.944854736328125,25.1396541595459
50 Requests,2025-04-13T13:16:22.390Z,0.514,0.512329,0.040959,294.00390625,90.19140625,31.783889770507812,25.59269142150879
50 Requests,2025-04-13T13:16:22.396Z,0.52,0.518208,0.040959,295.03515625,90.609375,32.57135772705078,26.045562744140625
50 Requests,2025-04-13T13:16:22.401Z,0.525,0.523665,0.041038,295.80859375,91.02734375,33.41436004638672,26.498563766479492
50 Requests,2025-04-13T13:16:22.407Z,0.531,0.530393,0.041036,296.58203125,91.4453125,34.257225036621094,26.951497077941895
50 Requests,2025-04-13T13:16:22.418Z,0.542,0.541493,0.041032,297.35546875,91.86328125,35.04481506347656,27.404519081115723
50 Requests,2025-04-13T13:16:22.427Z,0.551,0.550894,0.041029,298.38671875,92.28125,35.887855529785156,27.85758686065674
50 Requests,2025-04-13T13:16:22.437Z,0.561,0.560923,0.041026,299.16015625,92.69921875,36.73069763183594,28.31048583984375
50 Requests,2025-04-13T13:16:22.444Z,0.568,0.567889,0.041024,299.93359375,93.1171875,37.51832580566406,28.76356601715088
50 Requests,2025-04-13T13:16:22.450Z,0.574,0.574042,0.041021,300.70703125,93.53515625,38.36122131347656,29.216486930847168
50 Requests,2025-04-13T13:16:22.457Z,0.581,0.582198,0.041018,301.48046875,93.953125,39.20393371582031,29.669291496276855
50 Requests,2025-04-13T13:16:22.463Z,0.587,0.588064,0.041015,302.51171875,94.37109375,39.991424560546875,30.122236251831055
50 Requests,2025-04-13T13:16:22.469Z,0.593,0.59446,0.041012,303.28515625,94.7890625,40.83441925048828,30.575233459472656
50 Requests,2025-04-13T13:16:22.475Z,0.599,0.600921,0.041009,304.05859375,95.20703125,41.67743682861328,31.028300285339355
50 Requests,2025-04-13T13:16:22.481Z,0.605,0.60664,0.041021,304.83203125,95.625,42.465057373046875,31.48130226135254
50 Requests,2025-04-13T13:16:22.605Z,0.527,0.534987,0.029364,319.71875,106.21875,84.15139770507812,18.926833152770996
50 Requests,2025-04-13T13:16:22.609Z,0.531,0.538897,0.029364,320.234375,106.63671875,84.91779327392578,19.379880905151367
50 Requests,2025-04-13T13:16:22.615Z,0.536,0.544089,0.029364,320.4921875,107.0546875,85.76881408691406,19.833075523376465
50 Requests,2025-04-13T13:16:22.621Z,0.543,0.550867,0.029364,314.5625,101.05078125,65.01902770996094,20.20675277709961
50 Requests,2025-04-13T13:16:22.626Z,0.548,0.55599,0.029364,315.078125,101.46875,65.80638122558594,20.65956401824951
50 Requests,2025-04-13T13:16:22.631Z,0.553,0.560993,0.029364,315.3359375,101.88671875,66.64935302734375,21.1126070022583
50 Requests,2025-04-13T13:16:22.635Z,0.557,0.565909,0.029364,315.8515625,102.3046875,67.49222564697266,21.56555461883545
50 Requests,2025-04-13T13:16:22.640Z,0.562,0.570943,0.029364,316.3671875,102.72265625,68.27985382080078,22.01860809326172
50 Requests,2025-04-13T13:16:22.646Z,0.567,0.576636,0.029364,316.625,103.140625,69.1229248046875,22.471665382385254
50 Requests,2025-04-13T13:16:22.650Z,0.572,0.581375,0.029364,317.140625,103.55859375,69.96590423583984,22.924681663513184
50 Requests,2025-04-13T13:16:22.654Z,0.576,0.585989,0.029364,317.3984375,103.9765625,70.75334167480469,23.377573013305664
50 Requests,2025-04-13T13:16:22.660Z,0.582,0.591551,0.029364,317.9140625,104.39453125,71.59642028808594,23.830700874328613
50 Requests,2025-04-13T13:16:22.665Z,0.586,0.596741,0.029364,318.4296875,104.8125,72.43920135498047,24.283507347106934
50 Requests,2025-04-13T13:16:22.670Z,0.591,0.601741,0.029364,318.6875,105.23046875,73.22663879394531,24.736355781555176
50 Requests,2025-04-13T13:16:22.674Z,0.595,0.60669,0.029364,319.203125,105.6484375,74.06966400146484,25.18941020965576
50 Requests,2025-04-13T13:16:22.679Z,0.6,0.611995,0.029364,319.71875,106.06640625,74.9127197265625,25.642488479614258
50 Requests,2025-04-13T13:16:22.684Z,0.605,0.616953,0.029364,319.9765625,106.484375,75.70024108886719,26.095499992370605
50 Requests,2025-04-13T13:16:22.689Z,0.61,0.621795,0.029364,320.4921875,106.90234375,76.54328155517578,26.548544883728027
50 Requests,2025-04-13T13:16:22.930Z,0.445,0.500482,0.019517,289.10546875,115.97265625,93.82613372802734,17.61671733856201
50 Requests,2025-04-13T13:16:22.936Z,0.451,0.506121,0.019518,289.36328125,116.390625,94.78239440917969,18.06965446472168
50 Requests,2025-04-13T13:16:22.941Z,0.456,0.515067,0.019518,289.87890625,116.80859375,95.64171600341797,18.522537231445312
50 Requests,2025-04-13T13:16:22.945Z,0.46,0.519931,0.019518,290.39453125,117.2265625,96.4293441772461,18.97557258605957
50 Requests,2025-04-13T13:16:22.950Z,0.465,0.524787,0.019518,290.65234375,117.64453125,97.27338409423828,19.428603172302246
50 Requests,2025-04-13T13:16:22.956Z,0.471,0.530723,0.019518,291.16796875,118.0625,98.11539459228516,19.881698608398438
50 Requests,2025-04-13T13:16:22.960Z,0.475,0.535349,0.019518,291.68359375,118.48046875,98.9029541015625,20.334718704223633
50 Requests,2025-04-13T13:16:22.965Z,0.48,0.542778,0.019518,291.94140625,118.8984375,99.75066375732422,20.787635803222656
50 Requests,2025-04-13T13:16:22.970Z,0.485,0.54823,0.019518,292.71484375,119.31640625,100.49749755859375,21.240654945373535
50 Requests,2025-04-13T13:16:22.977Z,0.492,0.554769,0.019518,282.953125,109.8359375,75.35263061523438,21.376288414001465
50 Requests,2025-04-13T13:16:22.982Z,0.497,0.560114,0.019518,283.7265625,110.25390625,76.19544982910156,21.829129219055176
50 Requests,2025-04-13T13:16:22.987Z,0.502,0.565826,0.019518,284.5,110.671875,77.03863525390625,22.282337188720703
50 Requests,2025-04-13T13:16:22.992Z,0.507,0.570579,0.019518,285.2734375,111.08984375,77.82615661621094,22.735291481018066
50 Requests,2025-04-13T13:16:22.997Z,0.512,0.576208,0.019518,286.3046875,111.5078125,78.66899871826172,23.188157081604004
50 Requests,2025-04-13T13:16:23.003Z,0.517,0.581888,0.019518,287.078125,111.92578125,79.51189422607422,23.641098976135254
50 Requests,2025-04-13T13:16:23.007Z,0.522,0.586795,0.019518,287.8515625,112.34375,80.29951477050781,24.094192504882812
50 Requests,2025-04-13T13:16:23.012Z,0.527,0.591893,0.019518,288.625,112.76171875,81.14264678955078,24.5472993850708
50 Requests,2025-04-13T13:16:23.017Z,0.532,0.597078,0.019518,289.65625,113.1796875,81.98959350585938,25.000319480895996
50 Requests,2025-04-13T13:16:23.022Z,0.536,0.602317,0.019518,290.4296875,113.59765625,82.77328491210938,25.45336151123047
50 Requests,2025-04-13T13:16:23.027Z,0.541,0.607819,0.019518,291.203125,114.015625,83.61621856689453,25.90636444091797
50 Requests,2025-04-13T13:16:23.032Z,0.546,0.612555,0.019518,291.9765625,114.43359375,84.45935821533203,26.35953140258789
50 Requests,2025-04-13T13:16:23.037Z,0.551,0.61744,0.019518,292.75,114.8515625,85.24703979492188,26.81259822845459
50 Requests,2025-04-13T13:16:23.041Z,0.555,0.622308,0.019518,293.78125,115.26953125,86.08987426757812,27.265442848205566
50 Requests,2025-04-13T13:16:23.046Z,0.56,0.627511,0.019518,294.5546875,115.6875,86.93284606933594,27.718412399291992
50 Requests,2025-04-13T13:16:23.051Z,0.565,0.632488,0.019518,295.328125,116.10546875,87.72010803222656,28.171178817749023
50 Requests,2025-04-13T13:16:23.056Z,0.57,0.638013,0.019518,296.1015625,116.5234375,88.56299591064453,28.624135971069336
50 Requests,2025-04-13T13:16:23.066Z,0.579,0.647696,0.019518,297.1328125,116.94140625,89.40580749511719,29.076991081237793
50 Requests,2025-04-13T13:16:23.070Z,0.584,0.652704,0.019518,297.90625,117.359375,90.19327545166016,29.52986717224121
50 Requests,2025-04-13T13:16:23.076Z,0.589,0.652684,0.024956,298.6796875,117.77734375,91.03630065917969,29.982850074768066
50 Requests,2025-04-13T13:16:23.080Z,0.594,0.65381,0.028963,299.453125,118.1953125,91.87935638427734,30.435928344726562
50 Requests,2025-04-13T13:16:23.085Z,0.599,0.653794,0.03407,300.2265625,118.61328125,92.66692352294922,30.88896942138672
50 Requests,2025-04-13T13:16:23.090Z,0.604,0.65371,0.039233,301.2578125,119.03125,93.50978088378906,31.341875076293945
50 Requests,2025-04-13T13:16:23.208Z,0.514,0.555397,0.05184,317.875,160.1640625,140.0081329345703,19.057154655456543
50 Requests,2025-04-13T13:16:23.212Z,0.518,0.559405,0.052193,318.390625,160.58203125,140.77510833740234,19.51018714904785
50 Requests,2025-04-13T13:16:23.216Z,0.522,0.562133,0.052194,318.6484375,161,141.62503814697266,19.96314239501953
50 Requests,2025-04-13T13:16:23.222Z,0.528,0.568546,0.052244,312.71875,154.99609375,120.78864288330078,20.336727142333984
50 Requests,2025-04-13T13:16:23.227Z,0.532,0.568491,0.057081,313.234375,155.4140625,121.59931945800781,20.789706230163574
50 Requests,2025-04-13T13:16:23.231Z,0.536,0.568395,0.061743,313.4921875,155.83203125,122.44243621826172,21.24284553527832
50 Requests,2025-04-13T13:16:23.236Z,0.541,0.564229,0.0622,314.0078125,156.25,123.23015594482422,21.695972442626953
50 Requests,2025-04-13T13:16:23.241Z,0.545,0.568826,0.062602,314.5234375,156.66796875,124.07317352294922,22.148977279663086
50 Requests,2025-04-13T13:16:23.246Z,0.55,0.573332,0.062604,314.78125,157.0859375,124.916015625,22.601821899414062
50 Requests,2025-04-13T13:16:23.251Z,0.555,0.577929,0.062604,315.296875,157.50390625,125.70348358154297,23.0547513961792
50 Requests,2025-04-13T13:16:23.256Z,0.56,0.583239,0.062604,315.5546875,157.921875,126.54633331298828,23.50770378112793
50 Requests,2025-04-13T13:16:23.260Z,0.559,0.578507,0.062604,316.0703125,158.33984375,127.38919067382812,23.96065044403076
50 Requests,2025-04-13T13:16:23.265Z,0.563,0.583504,0.062604,316.5859375,158.7578125,128.1766128540039,24.413504600524902
50 Requests,2025-04-13T13:16:23.270Z,0.568,0.588056,0.062604,316.84375,159.17578125,129.01980590820312,24.866701126098633
50 Requests,2025-04-13T13:16:23.274Z,0.572,0.592984,0.062604,317.359375,159.59375,129.86267852783203,25.319619178771973
50 Requests,2025-04-13T13:16:23.279Z,0.577,0.597696,0.062604,317.875,160.01171875,130.6505126953125,25.7728853225708
50 Requests,2025-04-13T13:16:23.283Z,0.581,0.602237,0.062604,318.1328125,160.4296875,131.49362182617188,26.225985527038574
50 Requests,2025-04-13T13:16:23.288Z,0.586,0.607323,0.062604,318.6484375,160.84765625,132.3364715576172,26.67888355255127
50 Requests,2025-04-13T13:16:23.516Z,0.423,0.457543,0.035019,289.10546875,117.22265625,80.80428314208984,17.771769523620605
50 Requests,2025-04-13T13:16:23.521Z,0.428,0.462032,0.035402,289.36328125,117.640625,81.7601547241211,18.224488258361816
50 Requests,2025-04-13T13:16:23.526Z,0.433,0.466885,0.035403,289.87890625,118.05859375,82.60362243652344,18.6775541305542
50 Requests,2025-04-13T13:16:23.531Z,0.438,0.471831,0.035403,290.39453125,118.4765625,83.39114379882812,19.130558013916016
50 Requests,2025-04-13T13:16:23.536Z,0.442,0.477963,0.035403,290.65234375,118.89453125,84.2349853515625,19.583476066589355
50 Requests,2025-04-13T13:16:23.541Z,0.447,0.482843,0.03542,291.16796875,119.3125,85.07703399658203,20.036638259887695
50 Requests,2025-04-13T13:16:23.546Z,0.452,0.487902,0.035422,291.68359375,119.73046875,85.864501953125,20.48954200744629
50 Requests,2025-04-13T13:16:23.552Z,0.458,0.494516,0.035533,282.14453125,110.3359375,61.761756896972656,20.704586029052734
50 Requests,2025-04-13T13:16:23.557Z,0.463,0.499674,0.035535,282.91796875,110.75390625,62.60676574707031,21.157672882080078
50 Requests,2025-04-13T13:16:23.562Z,0.468,0.504951,0.035535,283.69140625,111.171875,63.39201354980469,21.610410690307617
50 Requests,2025-04-13T13:16:23.568Z,0.473,0.510226,0.035535,284.46484375,111.58984375,64.23468017578125,22.063149452209473
50 Requests,2025-04-13T13:16:23.573Z,0.478,0.515401,0.035535,285.49609375,112.0078125,65.07756042480469,22.51607608795166
50 Requests,2025-04-13T13:16:23.577Z,0.483,0.52047,0.035535,286.26953125,112.42578125,65.8650131225586,22.96895980834961
50 Requests,2025-04-13T13:16:23.582Z,0.488,0.525516,0.035565,287.04296875,112.84375,66.70781707763672,23.42186450958252
50 Requests,2025-04-13T13:16:23.587Z,0.493,0.530447,0.035567,287.81640625,113.26171875,67.55069732666016,23.874788284301758
50 Requests,2025-04-13T13:16:23.592Z,0.498,0.536155,0.035567,288.58984375,113.6796875,68.33807373046875,24.32761859893799
50 Requests,2025-04-13T13:16:23.597Z,0.503,0.541025,0.035567,289.62109375,114.09765625,69.1809310913086,24.78047752380371
50 Requests,2025-04-13T13:16:23.602Z,0.508,0.546043,0.035567,290.39453125,114.515625,70.02780151367188,25.23338794708252
50 Requests,2025-04-13T13:16:23.607Z,0.513,0.551607,0.035567,291.16796875,114.93359375,70.81129455566406,25.6862850189209
50 Requests,2025-04-13T13:16:23.612Z,0.518,0.557079,0.035567,291.94140625,115.3515625,71.65421295166016,26.13930892944336
50 Requests,2025-04-13T13:16:23.617Z,0.522,0.561881,0.035567,292.97265625,115.76953125,72.49726867675781,26.59243106842041
50 Requests,2025-04-13T13:16:23.623Z,0.528,0.567911,0.035567,293.74609375,116.1875,73.28492736816406,27.04549217224121
50 Requests,2025-04-13T13:16:23.628Z,0.533,0.572901,0.035567,294.51953125,116.60546875,74.1279067993164,27.498435974121094
50 Requests,2025-04-13T13:16:23.632Z,0.537,0.572879,0.040577,295.29296875,117.0234375,74.97107696533203,27.951640129089355
50 Requests,2025-04-13T13:16:23.637Z,0.542,0.572086,0.045631,296.06640625,117.44140625,75.75855255126953,28.404541015625
50 Requests,2025-04-13T13:16:23.643Z,0.547,0.577537,0.045634,297.09765625,117.859375,76.60135650634766,28.85737705230713
50 Requests,2025-04-13T13:16:23.647Z,0.552,0.582655,0.045653,297.87109375,118.27734375,77.44436645507812,29.310437202453613
50 Requests,2025-04-13T13:16:23.652Z,0.557,0.587236,0.046037,298.64453125,118.6953125,78.23201751708984,29.763453483581543
50 Requests,2025-04-13T13:16:23.657Z,0.562,0.592019,0.046039,299.41796875,119.11328125,79.07515716552734,30.216620445251465
50 Requests,2025-04-13T13:16:23.663Z,0.568,0.598108,0.046039,300.44921875,119.53125,79.91825103759766,30.669760704040527
50 Requests,2025-04-13T13:16:23.668Z,0.573,0.603584,0.046039,301.22265625,119.94921875,80.70569610595703,31.12265396118164
50 Requests,2025-04-13T13:16:23.673Z,0.578,0.608871,0.046039,301.99609375,120.3671875,81.54853057861328,31.57553195953369
50 Requests,2025-04-13T13:16:23.797Z,0.505,0.516059,0.052537,317.40625,145.5078125,125.5856704711914,19.212206840515137
50 Requests,2025-04-13T13:16:23.803Z,0.511,0.522997,0.052531,317.921875,145.92578125,126.35172271728516,19.665157318115234
50 Requests,2025-04-13T13:16:23.808Z,0.516,0.527959,0.052685,318.1796875,146.34375,127.20249938964844,20.11811065673828
50 Requests,2025-04-13T13:16:23.815Z,0.521,0.53424,0.052687,312.25,140.58984375,106.45286560058594,20.491684913635254
50 Requests,2025-04-13T13:16:23.819Z,0.526,0.539074,0.052777,312.765625,141.0078125,107.24043273925781,20.944690704345703
50 Requests,2025-04-13T13:16:23.824Z,0.531,0.543793,0.05278,313.0234375,141.42578125,108.08338165283203,21.3976411819458
50 Requests,2025-04-13T13:16:23.829Z,0.536,0.54866,0.05278,313.5390625,141.84375,108.92647552490234,21.850747108459473
50 Requests,2025-04-13T13:16:23.834Z,0.541,0.553913,0.05278,314.0546875,142.26171875,109.71401977539062,22.303717613220215
50 Requests,2025-04-13T13:16:23.838Z,0.545,0.558633,0.05278,314.3125,142.6796875,110.55701446533203,22.756738662719727
50 Requests,2025-04-13T13:16:23.843Z,0.55,0.563346,0.05278,314.828125,143.09765625,111.39990234375,23.209632873535156
50 Requests,2025-04-13T13:16:23.848Z,0.555,0.568343,0.05278,315.0859375,143.515625,112.18748474121094,23.662694931030273
50 Requests,2025-04-13T13:16:23.852Z,0.559,0.572742,0.053035,315.6015625,143.93359375,113.03047180175781,24.115732192993164
50 Requests,2025-04-13T13:16:23.857Z,0.564,0.577461,0.053037,316.1171875,144.3515625,113.87355041503906,24.568857192993164
50 Requests,2025-04-13T13:16:23.862Z,0.568,0.582523,0.053037,316.375,144.76953125,114.66111755371094,25.02182960510254
50 Requests,2025-04-13T13:16:23.866Z,0.572,0.587389,0.053037,316.890625,145.1875,115.50407409667969,25.474839210510254
50 Requests,2025-04-13T13:16:23.871Z,0.577,0.592092,0.053037,317.40625,145.60546875,116.34696197509766,25.92778205871582
50 Requests,2025-04-13T13:16:23.875Z,0.581,0.596656,0.053037,317.6640625,146.0234375,117.13451385498047,26.380759239196777
50 Requests,2025-04-13T13:16:23.881Z,0.587,0.603206,0.053037,318.1796875,146.44140625,117.98040008544922,26.83384609222412
50 Requests,2025-04-13T13:16:24.113Z,0.437,0.446266,0.060112,287.30078125,113.50390625,61.54590606689453,17.93025493621826
50 Requests,2025-04-13T13:16:24.117Z,0.441,0.450479,0.060475,287.81640625,113.921875,62.50178527832031,18.383191108703613
50 Requests,2025-04-13T13:16:24.122Z,0.445,0.454961,0.060855,288.07421875,114.33984375,63.34526824951172,18.83626651763916
50 Requests,2025-04-13T13:16:24.127Z,0.45,0.460236,0.060857,288.58984375,114.7578125,64.13282012939453,19.289268493652344
50 Requests,2025-04-13T13:16:24.132Z,0.455,0.464901,0.060857,289.10546875,115.17578125,64.97699737548828,19.742457389831543
50 Requests,2025-04-13T13:16:24.136Z,0.459,0.469556,0.060857,289.36328125,115.59375,65.8189697265625,20.19547176361084
50 Requests,2025-04-13T13:16:24.141Z,0.464,0.474705,0.060857,289.87890625,116.01171875,66.60641479492188,20.64840030670166
50 Requests,2025-04-13T13:16:24.146Z,0.469,0.480054,0.060857,290.65234375,116.4296875,67.44928741455078,21.101316452026367
50 Requests,2025-04-13T13:16:24.151Z,0.474,0.484842,0.060857,291.42578125,116.84765625,68.29428100585938,21.554346084594727
50 Requests,2025-04-13T13:16:24.155Z,0.478,0.484817,0.065578,292.19921875,117.265625,69.07976531982422,22.007251739501953
50 Requests,2025-04-13T13:16:24.161Z,0.483,0.484777,0.071036,292.97265625,117.68359375,69.92261505126953,22.460081100463867
50 Requests,2025-04-13T13:16:24.165Z,0.488,0.489457,0.071062,294.00390625,118.1015625,70.76577758789062,22.913267135620117
50 Requests,2025-04-13T13:16:24.170Z,0.493,0.494353,0.07111,294.77734375,118.51953125,71.55313110351562,23.366047859191895
50 Requests,2025-04-13T13:16:24.174Z,0.497,0.499104,0.071112,295.55078125,118.9375,72.39618682861328,23.8191499710083
50 Requests,2025-04-13T13:16:24.181Z,0.504,0.506078,0.071228,285.43359375,108.3359375,46.872581481933594,23.756685256958008
50 Requests,2025-04-13T13:16:24.186Z,0.509,0.511117,0.071229,286.20703125,108.75390625,47.71576690673828,24.20984935760498
50 Requests,2025-04-13T13:16:24.190Z,0.513,0.515813,0.071229,286.98046875,109.171875,48.50324249267578,24.662821769714355
50 Requests,2025-04-13T13:16:24.195Z,0.518,0.521269,0.071229,287.75390625,109.58984375,49.35014343261719,25.115825653076172
50 Requests,2025-04-13T13:16:24.200Z,0.523,0.526553,0.071229,288.78515625,110.0078125,50.189064025878906,25.568782806396484
50 Requests,2025-04-13T13:16:24.205Z,0.528,0.531569,0.071229,289.55859375,110.42578125,50.976539611816406,26.021690368652344
50 Requests,2025-04-13T13:16:24.211Z,0.534,0.537156,0.071241,290.33203125,110.84375,51.81952667236328,26.47472381591797
50 Requests,2025-04-13T13:16:24.216Z,0.538,0.537134,0.076388,291.10546875,111.26171875,52.662445068359375,26.92768669128418
50 Requests,2025-04-13T13:16:24.220Z,0.542,0.536993,0.081198,292.13671875,111.6796875,53.45001983642578,27.38067054748535
50 Requests,2025-04-13T13:16:24.225Z,0.547,0.542079,0.081219,292.91015625,112.09765625,54.29286193847656,27.833584785461426
50 Requests,2025-04-13T13:16:24.230Z,0.552,0.546713,0.081596,293.68359375,112.515625,55.13591766357422,28.286662101745605
50 Requests,2025-04-13T13:16:24.234Z,0.556,0.551287,0.081597,294.45703125,112.93359375,55.92353057861328,28.739726066589355
50 Requests,2025-04-13T13:16:24.239Z,0.561,0.556656,0.081597,295.23046875,113.3515625,56.76659393310547,29.19286060333252
50 Requests,2025-04-13T13:16:24.244Z,0.566,0.56133,0.081597,296.26171875,113.76953125,57.60966491699219,29.645998001098633
50 Requests,2025-04-13T13:16:24.249Z,0.571,0.566407,0.081597,297.03515625,114.1875,58.39696502685547,30.098730087280273
50 Requests,2025-04-13T13:16:24.254Z,0.576,0.571811,0.081597,297.80859375,114.60546875,59.2401123046875,30.551865577697754
50 Requests,2025-04-13T13:16:24.260Z,0.582,0.577665,0.081608,298.58203125,115.0234375,60.08306884765625,31.004828453063965
50 Requests,2025-04-13T13:16:24.264Z,0.586,0.582677,0.08161,299.61328125,115.44140625,60.870704650878906,31.4578914642334
50 Requests,2025-04-13T13:16:24.383Z,0.499,0.502546,0.070751,318.1015625,131.4140625,111.62068176269531,19.378504753112793
50 Requests,2025-04-13T13:16:24.388Z,0.504,0.506788,0.071116,318.6171875,131.83203125,112.38703155517578,19.831528663635254
50 Requests,2025-04-13T13:16:24.392Z,0.508,0.511255,0.071496,318.875,132.25,113.23756408691406,20.28463363647461
50 Requests,2025-04-13T13:16:24.398Z,0.514,0.517657,0.071497,312.9453125,126.49609375,92.48799896240234,20.658514976501465
50 Requests,2025-04-13T13:16:24.403Z,0.519,0.52257,0.071497,313.4609375,126.9140625,93.27578735351562,21.11173439025879
50 Requests,2025-04-13T13:16:24.408Z,0.524,0.527493,0.071497,313.71875,127.33203125,94.11888122558594,21.564852714538574
50 Requests,2025-04-13T13:16:24.413Z,0.529,0.53287,0.071497,314.234375,127.75,94.96194458007812,22.017892837524414
50 Requests,2025-04-13T13:16:24.419Z,0.535,0.53893,0.071497,314.75,128.16796875,95.74944305419922,22.470829010009766
50 Requests,2025-04-13T13:16:24.424Z,0.54,0.54453,0.071497,315.0078125,128.5859375,96.59228515625,22.923702239990234
50 Requests,2025-04-13T13:16:24.429Z,0.545,0.549918,0.071497,315.5234375,129.00390625,97.43516540527344,23.376657485961914
50 Requests,2025-04-13T13:16:24.434Z,0.55,0.555366,0.071497,315.78125,129.421875,98.22265625,23.82955265045166
50 Requests,2025-04-13T13:16:24.439Z,0.555,0.55983,0.071497,316.296875,129.83984375,99.06539916992188,24.282350540161133
50 Requests,2025-04-13T13:16:24.443Z,0.559,0.564811,0.071497,316.8125,130.2578125,99.90840148925781,24.735350608825684
50 Requests,2025-04-13T13:16:24.450Z,0.566,0.571536,0.071497,317.0703125,130.67578125,100.6959457397461,25.188355445861816
50 Requests,2025-04-13T13:16:24.455Z,0.571,0.576478,0.071497,317.5859375,131.09375,101.53874969482422,25.641202926635742
50 Requests,2025-04-13T13:16:24.460Z,0.576,0.581728,0.071497,318.1015625,131.51171875,102.38151550292969,26.093995094299316
50 Requests,2025-04-13T13:16:24.464Z,0.58,0.586486,0.071497,318.359375,131.9296875,103.16908264160156,26.547042846679688
50 Requests,2025-04-13T13:16:24.469Z,0.585,0.591528,0.071497,318.875,132.34765625,104.01200866699219,26.99999237060547
50 Requests,2025-04-13T13:16:24.680Z,0.412,0.400237,0.029717,357.4296875,229.1171875,201.7243194580078,21.939022064208984
50 Requests,2025-04-13T13:16:24.684Z,0.416,0.404601,0.029719,357.6875,229.53515625,202.4903564453125,22.392147064208984
50 Requests,2025-04-13T13:16:24.688Z,0.42,0.409078,0.029719,358.203125,229.953125,203.3334503173828,22.84527587890625
