Provider,Row Number,Transaction Size (KB),Client CPU Time (ms),Client Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used,Transaction Cost (ETH)
https://sepolia.drpc.org,57,0.16,0.07,0.00,12.84,0x822748670ecf55b24b6722b9e96a9566f17fb2af3a9370bc163f7a31b080f7f0,464650,464342,0.000929163295669768
https://sepolia.drpc.org,58,0.16,0.05,0.00,9.77,0xd7a724c1ec0885e1f554881dd057837e36ae1bea926eb34d8aef41d31e2bc682,468880,464342,0.000929164771348644
https://sepolia.drpc.org,59,0.16,0.05,0.00,12.85,0x3b569855df05936364f74cdc55e4bb121e6c5cdfbde7e40ac58160ed15567423,464650,464342,0.000929165113104356
https://sepolia.drpc.org,60,0.16,0.05,0.00,9.85,0x48e4411e81ea12001033289b26248eaa9c5c0802ef5d652f218d3151947e1047,464650,464342,0.000929164724914444
https://sepolia.drpc.org,61,0.16,0.06,0.00,12.78,0x97b0487fd2b67de18c2ffafaebcc4dd95b790b41a555473ebe530edf5c47c083,468880,464342,0.000929166770805296
https://sepolia.drpc.org,62,0.16,0.05,0.00,10.87,0x3f34dec9b3cf494881cd47ccbfb6858258173ca4a5793430dc860721701cefeb,468880,464342,0.000929167754745994
https://sepolia.drpc.org,63,0.16,0.05,0.00,9.77,0x40e0f85ea07a3d42807f5b57b17d18ecaabb1979c9a39635b781cbe6052a5db9,468880,464342,0.000929169822925262
https://sepolia.drpc.org,64,0.16,0.05,0.00,12.81,0xf1561d390e97aaf2b4068f89e2e1fb9b4d7b77094876c2c9c4816938fd62583d,468880,464342,0.000929172419525726
https://sepolia.drpc.org,65,0.16,0.04,0.00,10.80,0xe58a3309cf9fcb2776f4cba82b0e1fe60f3c84c3f1a15a5669c4aa4f9d35cea8,464650,464342,0.000929172691630138
https://sepolia.drpc.org,66,0.16,0.05,0.00,12.78,0xb9ebfbd38ac78d1dbefe712477954d8c23b7eab0a22a28713d49a8575dc3a8fe,468880,464342,0.000929173879416974
https://sepolia.drpc.org,71,0.16,0.09,0.00,12.74,0x309c9f5b31f2e1d9fc400bc19111ed7e7de4b020c0ea8917987fc12a5ad161ef,464650,464342,0.000929177331799744
https://sepolia.drpc.org,72,0.16,0.04,0.00,11.83,0x778715d9d525b2182c1a943ab74db11693b9be53192812c3bae21c773370028b,464650,464342,0.000929177563506402
https://sepolia.drpc.org,73,0.16,0.05,0.00,10.76,0x79f8005316f9aca956ea36e63952f27f72865e411f1a8a9321fa101eafb79b8e,468880,464342,0.00092918120812676
https://sepolia.drpc.org,74,0.16,0.07,0.00,11.74,0xe66604c1fdd118eb02c74c0fff61bb3870fcafb487174da9560da5d38249257b,464650,464342,0.000929184435768002
https://sepolia.drpc.org,75,0.16,0.06,0.00,11.87,0x151e9c30884d9cf824a09ec0ca000dd5f117f0083f2c358555ed6c3df520ae72,464650,464342,0.000929185383954366
https://sepolia.drpc.org,76,0.16,0.04,0.00,10.78,0xad434edb139663a11e5a0f4f18f0ab98abedbe622b6865c8900d14e81dc2c48e,464650,464342,0.000929184998550506
https://sepolia.drpc.org,77,0.16,0.04,0.00,11.74,0x1633a2489651ed2af23b3e0726f76e4ea4c9c22da2eb2b6424444e39b1ba2be3,464650,464342,0.000929186624211848
https://sepolia.drpc.org,78,0.16,0.05,0.00,12.85,0x79c9c697e6892e78a9ae58cb292b3a438adb1048aa437eeeff1639b0755aa92e,464650,464342,0.000929191381395638
https://sepolia.drpc.org,79,0.16,0.06,0.00,10.74,0xf95f1a317577d15632aa83e19bc5686a75cd2404513b99ac3a4585f3de985503,464650,464342,0.000929192803675184
https://sepolia.drpc.org,80,0.16,0.05,0.00,11.88,0x36b1791a0e0b94a3a87dc3a664816a623914735a787947d69741a1a57c7a368c,464650,464342,0.000929197481456492
https://sepolia.drpc.org,81,0.16,0.04,0.00,10.77,0xc613ff3617938f9d8bef8608e00bfa66d0852a281b0f0a80d8ca07d6e3cb6594,464650,464342,0.000929203604734446
https://sepolia.drpc.org,82,0.16,0.04,0.00,11.75,0xec25754058d5ddca5e6c4bd03e5761a3dd17c68eaed1f10c4a18ff7d141777d2,464650,464342,0.00092920729950374
https://sepolia.drpc.org,83,0.16,0.05,0.00,11.79,0x1d93922780a0f841281880752966231aaf9e9042c6e75d86b8945992df567816,464650,464342,0.000929209698294512
https://sepolia.drpc.org,84,0.16,0.07,0.00,10.73,0xbb314f8d060e41678eb0b561d36183c1194ad4084a11053d172bd8cdb7939863,464650,464342,0.000929217304216472
https://sepolia.drpc.org,85,0.16,0.04,0.00,12.89,0x6bef1f8bc1eb8e9444b80200821bef4a8d87ba744dbc90474162e1896c9e097b,468880,464342,0.000929225420914632
https://sepolia.drpc.org,86,0.16,0.06,0.00,9.84,0xa71bde40b52c8012b8e4d02c083ac7188e9064e9afe046e98a1b2abf02667ade,464650,464342,0.000929226465684132
https://sepolia.drpc.org,87,0.16,0.05,0.00,11.78,0xc2c5c8784e8f49b3e40d92735c24965ecaef3c851b81ac6894abb1f2ad395723,468880,464342,0.000929230390302716
https://sepolia.drpc.org,91,0.16,0.04,0.00,12.93,0x7401384982206d34465080e6476e89d73ec3fd256bbebe26a7b0ac70843aa41a,468880,464342,0.000929238448029442
https://sepolia.drpc.org,93,0.16,0.04,0.00,11.77,0x5abe978bc80c7362a0c1ac2f1052eb882f5e79bedff2343ccf41ddaa1bb0676f,464650,464342,0.000929256788609758
https://sepolia.drpc.org,94,0.16,0.05,0.00,11.77,0x479f83a14676da5982252b23b1e93cad4eca98dae160f357a2e7e2312356ca5d,468880,464342,0.000929264359706068
https://sepolia.drpc.org,95,0.16,0.06,0.00,11.89,0x8bf832df98c93df61298388c963e93d4c2acd6cfa920b428aa3efeb33a23e742,468880,464342,0.000929275918107132
https://sepolia.drpc.org,1,0.16,0.13,0.01,12.79,0x51439efde2665a5427596fbfe864da1e6696250d7ad73cf999295a4884ac8dd5,327153,322008,0.000644430060748968
https://sepolia.drpc.org,2,0.16,0.07,0.00,11.91,0x6367cd1bd176ed36041160e846717437ff71716902b5cd36e12cac8879a433fe,350216,349908,0.000700266730841028
https://sepolia.drpc.org,17,0.16,0.07,0.00,11.06,0x5d8f620e397ce5a00271eb174899a154346db8c9a2a200563efd25300f1c89b5,354216,353908,0.000708227390091268
https://sepolia.drpc.org,34,0.16,0.06,0.00,11.81,0x5582ef81704c4fe1946da501f3a9b457391d806723666f9d553b607ccad38457,354216,353908,0.000708201753349656
https://sepolia.drpc.org,35,0.16,0.04,0.00,11.93,0xf56cbbe07267cb2bc3efe84340903d50bfb33d4610646f68504dd618e9492513,357570,353908,0.000708199223615272
https://sepolia.drpc.org,36,0.16,0.05,0.00,10.84,0x11f3d796fb6f946becca9254d6edd3e11d79c43e7389250df0baef1bd09d5def,354216,353908,0.000708200316129268
https://sepolia.drpc.org,37,0.16,0.06,0.00,11.86,0x7642cf791dfb7ef54b1d675aec9d81b5050060e2b611e0cbf16f74534ae2a2be,354216,353908,0.00070819878512326
https://sepolia.drpc.org,38,0.16,0.05,0.00,12.82,0xdd21eee462651619b2a7975798daebc0ddcee9bcc0bb7f1f971959fb4ec7cba6,354216,353908,0.000708197479556648
https://sepolia.drpc.org,39,0.16,0.05,0.00,10.87,0x0995edbe284c0e31f7cc09dc767a9310497abbe0272ea049de3dc1d0c4b21b37,354216,353908,0.000708196784481336
https://sepolia.drpc.org,40,0.16,0.04,0.00,11.96,0x08421ba8295085d1452ace36ae71642ff364e7ee14271a0abe90f53f182b4460,357570,353908,0.000708196429157704
https://sepolia.drpc.org,41,0.16,0.04,0.00,10.78,0xd6c6a5e26781ad45a001b7ed4cc49ca4a9c87d51c570ecf1465323a533abde3c,357570,353908,0.000708197048142796
https://sepolia.drpc.org,42,0.16,0.13,0.00,12.97,0x81496b27f47a44a4bb4dc75f0d0cdc8c3ebd2653a47e9b091b1baf31e3429290,354216,353908,0.000708194807905156
https://sepolia.drpc.org,43,0.16,0.06,0.00,10.81,0xd2298c851676b40fc0dcc11de0774c378f63005ab61eab7f067bb8aea8b68ccb,354216,353908,0.000708193812008044
https://sepolia.drpc.org,44,0.16,0.11,0.00,11.80,0xefcd63fbea4fe402211107f03081a98be515b1ae448cc1f30b769cd8cbbb3039,354216,353908,0.000708194439486928
https://sepolia.drpc.org,45,0.16,0.05,0.00,9.90,0x6b4503f2bcdf32da97f4a43f3e06973681977de5764a53f426462edb1b960946,354216,353908,0.000708193555070836
https://sepolia.drpc.org,46,0.16,0.06,0.00,11.89,0x14a4d819ff7a2d3ed3168f7de773a3dc71126bca01854fa418e0cbcca6a39e51,354216,353908,0.000708192385050988
https://sepolia.drpc.org,47,0.16,0.04,0.00,10.93,0xcdc4c728815816102b3d1d5d793207284bfefe2ccdadfc0a45f0d7436139808e,354216,353908,0.00070819101153404
https://sepolia.drpc.org,49,0.16,0.05,0.00,11.81,0x67537bb77278130735ff5b1f28303a006f394cc9aa65b820bf75c5c7dad21606,357570,353908,0.000708189427087924
https://sepolia.drpc.org,50,0.16,0.04,0.00,11.92,0x492bf0215a14b0d818b31246312dc6e2497f327ef0beae235762b33cebbbfce1,354216,353908,0.000708190638868916
https://sepolia.drpc.org,51,0.16,0.04,0.00,10.79,0x739e222ef58d258ea73ada71329b87452a85ad3f012e42386159c7af66d4c12d,357570,353908,0.000708190441388252
https://sepolia.drpc.org,52,0.16,0.08,0.00,11.94,0xff8bc3fabc60ae23b55e4026f54fcda09ffaf87b86766ce34c7af56ad0468e3c,354216,353908,0.000708189613951348
https://sepolia.drpc.org,53,0.16,0.08,0.00,10.85,0x71f635e1602c3d53d649f52bd12179d40d7d45522eacbbcc90823e37fb03ebf5,354216,353908,0.000708189787720176
https://sepolia.drpc.org,54,0.16,0.06,0.00,11.97,0x7d6f781e4da798fb1325f25ba3fefce19900123b95a2b60279b153e1c666840e,357570,353908,0.000708189286940356
https://sepolia.drpc.org,55,0.16,0.04,0.00,11.86,0x8654ee887a159880b8eafebc864edbb4e5827c3c12cb34be4e6b9bdc323da6b5,354216,353908,0.00070818892701592
https://sepolia.drpc.org,56,0.16,0.07,0.00,11.76,0xf921e76e9509147949baf91d02222c368139923e220b0c724dd5c6c4e6b64fd8,354216,353908,0.000708187783185264
https://sepolia.drpc.org,57,0.16,0.07,0.00,11.87,0xf622188e7a36d389782c77e84a18bbce715c9e7ed3f71e827f032e05f8b8350f,354216,353908,0.000708186659881272
https://sepolia.drpc.org,58,0.16,0.04,0.00,10.72,0x3a2006a7eabb8eb5a8963b3a5dc03ba2d978c725cab81b6593e0b8894f6d30ed,357570,353908,0.000708185882345396
https://sepolia.drpc.org,59,0.16,0.05,0.00,11.80,0xbeebd72c95ed011ed5d77602f22af68af0f1b6f7ee9e4daecce3a6aba2902d55,354216,353908,0.000708186959641348
https://sepolia.drpc.org,64,0.16,0.07,0.00,13.80,0x32dddf61574bccad9ce6aff1e3bec36bc776ba2ebae01018004fd8b11a1a5425,354216,353908,0.000708185431466604
