Provider,Row Number,Transaction Size (KB),Client CPU Time (ms),Client Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used,Transaction Cost (ETH)
https://sepolia.drpc.org,36,0.16,0.07,0.00,12.77,0x0847fc7564d0b9b688222e70818822df0c19c4c1fbea06045a8b7c73c0211d7d,354139,353831,0.0007089004792662
https://sepolia.drpc.org,37,0.16,0.04,0.00,10.76,0x5cd05025dd308b5d9a26950b5ee79bfa21562e2c0bfc48050af4cc8cb6192b75,354139,353831,0.000709010954150175
https://sepolia.drpc.org,38,0.16,0.04,0.00,11.77,0x03a5d036dc1b1f450aa0b9dcd3bbc5f2f9d0037c2db2abef51363174f2cf0827,354139,353831,0.000708991294592153
https://sepolia.drpc.org,39,0.16,0.04,0.00,10.75,0x87098d9208df84bb43616097a3cf7d8bfcef3d6f84bcf8bb918143d0d2e4138a,357492,353831,0.000708950986518464
https://sepolia.drpc.org,40,0.16,0.07,0.00,11.77,0xbdb1403fe3c5e56a2d33d5b334b008f8812820a0f3523e77b2b1ea5e66005536,354139,353831,0.000708948413459432
https://sepolia.drpc.org,41,0.16,0.04,0.00,11.90,0x33f7602a3812044879baf3cae6f3c78a568fc0c364cb41c53ff7e5b8c19d4c8f,354139,353831,0.000708904362207594
https://sepolia.drpc.org,42,0.16,0.04,0.00,36.85,0x6cb76a3bd8d40a1cd53c113a5961af72806772b3e75c37b7e4171569b045d549,354139,353831,0.000708852286776338
https://sepolia.drpc.org,43,0.16,0.05,0.00,9.70,0x0614f541b29b0045f465aa24bd5d6e4067a1062f663f3d9cdc562c22edfc6073,354139,353831,0.000708696440850895
https://sepolia.drpc.org,44,0.16,0.05,0.00,11.84,0x3f034b72a5345a07d1db9a580604b639e8b450c6b065fdf213765cf03af2983c,354139,353831,0.00070877560169137
https://sepolia.drpc.org,45,0.16,0.04,0.00,11.82,0xfeb54859ced16d8039d110c37e9498040e8f6ef59384c393ac666dfa5f069e5f,354139,353831,0.000708748029410695
https://sepolia.drpc.org,46,0.16,0.05,0.00,10.89,0x8b3f4238652584ac8960554dcc5685096ba348ef1f9a98c6b1aa599c9b09a0e5,354139,353831,0.000708723438510026
https://sepolia.drpc.org,47,0.16,0.05,0.00,11.64,0x53a960c6efda79e36d48e141cc9065d4cbba3257ce7b7f5b741374727120f9c8,354139,353831,0.000708715647859068
https://sepolia.drpc.org,48,0.16,0.04,0.00,11.89,0x0fe9b8f995729479cca863390e4e56399d68d86247b9246cec00951717b04d9f,357492,353831,0.000708712642418554
https://sepolia.drpc.org,49,0.16,0.04,0.00,12.81,0x231a3850668e60e343129c52c7c3ce15440de065e809d7958974c88ae7fd5474,354139,353831,0.000708690810692023
https://sepolia.drpc.org,50,0.16,0.06,0.00,10.77,0xe8065c58dfebd4e43eab32ba624d9f79d20ff7a1349ab76a64e89e33e2a1afc6,354139,353831,0.000708671620667738
https://sepolia.drpc.org,62,0.16,0.05,0.00,12.93,0x76f16b70ffa216a742e96e4ac927889cbc6f7bb87bc60f1cb1df10d4b0c215aa,354139,353831,0.000708595893403287
https://sepolia.drpc.org,63,0.16,0.05,0.00,10.73,0x4d419bed33d790866eacf3292e4a0a30c2a25c8e247dd3dec2a7d47732307db0,354139,353831,0.000708526680875208
https://sepolia.drpc.org,64,0.16,0.07,0.00,11.80,0xf166b3ff7aabf63db8e6ff42a718a4dbcd2f80f8d0334ec31b99928255a44a9a,357492,353831,0.000708531824516455
https://sepolia.drpc.org,65,0.16,0.04,0.00,12.80,0x3a8074959da45241411cf4b92264ce0d59c018b28c78adfe2b4589b0fc6c63ec,354139,353831,0.000708508329076562
https://sepolia.drpc.org,66,0.16,0.04,0.00,10.74,0x2fdac1c81ab151ea9589d1b76bb2bbfbb58b231318258573aacad205dbe703d6,354139,353831,0.000708482683759513
https://sepolia.drpc.org,67,0.16,0.04,0.00,11.73,0xf39a985894c50f5c43ff64bc117f1c1ee0e1b00e9c2d19593ffdf5252d22cad6,354139,353831,0.000708506484555559
https://sepolia.drpc.org,68,0.16,0.04,0.00,12.79,0xf2213059fe5f6bb86f5c957d39dcac796e2cd9b17e8d7df7b950a92fd12f84b1,354139,353831,0.000708473788448173
https://sepolia.drpc.org,69,0.16,0.05,0.00,9.87,0x18abfcd5bb1e7e3210102989b0e95b3bd4cac7400f83ab8f5fdce3ce7b26499f,354139,353831,0.000708472283251099
